"";"geo";"time";"nace0";"B1G__CLV15_MNAC";"B1G__CP_MEUR";"B1G__CP_MNAC";"B1G__PYP_MNAC";"D1__CP_MEUR";"D1__CP_MNAC";"EMP_DC__THS_HW";"EMP_DC__THS_PER";"SAL_DC__THS_HW";"SAL_DC__THS_PER";"va_ind";"emp_ind";"lp_hw_va";"d1_hw";"nulc_va";"nulc_va_eur";"nulc_aper_va";"nulc_aper_va_eur";"nulc_hw_va";"nulc_hw_va_eur";"rulc_aper_va";"rulc_hw_va";"va_ind_rel_ecfin15";"emp_ind_rel_ecfin15";"lp_hw_va_rel_ecfin15";"d1_hw_rel_ecfin15";"nulc_va_rel_ecfin15";"nulc_va_eur_rel_ecfin15";"nulc_aper_va_rel_ecfin15";"nulc_aper_va_eur_rel_ecfin15";"nulc_hw_va_rel_ecfin15";"nulc_hw_va_eur_rel_ecfin15";"rulc_aper_va_rel_ecfin15";"rulc_hw_va_rel_ecfin15";"va_ind_rel_ecfin20";"emp_ind_rel_ecfin20";"lp_hw_va_rel_ecfin20";"d1_hw_rel_ecfin20";"nulc_va_rel_ecfin20";"nulc_va_eur_rel_ecfin20";"nulc_aper_va_rel_ecfin20";"nulc_aper_va_eur_rel_ecfin20";"nulc_hw_va_rel_ecfin20";"nulc_hw_va_eur_rel_ecfin20";"rulc_aper_va_rel_ecfin20";"rulc_hw_va_rel_ecfin20";"va_ind_rel_ecfinnace";"emp_ind_rel_ecfinnace";"lp_hw_va_rel_ecfinnace";"d1_hw_rel_ecfinnace";"nulc_va_rel_ecfinnace";"nulc_va_eur_rel_ecfinnace";"nulc_aper_va_rel_ecfinnace";"nulc_aper_va_eur_rel_ecfinnace";"nulc_hw_va_rel_ecfinnace";"nulc_hw_va_eur_rel_ecfinnace";"rulc_aper_va_rel_ecfinnace";"rulc_hw_va_rel_ecfinnace"
"1";"AT";1995;"total";213848,913884693;165783,3;158820,6;154945,1;94000,9;90053;6365134;3587,13;5095574;3092,4;73,516482992725;93,2350155515369;78,8507220788609;70,4534041798007;88,2022566639391;92,0690205594624;88,014446656436;91,8729770102826;89,3503601772197;93,2674566309042;107,406965835419;109,03722567726;93,0741793641853;98,6677215024708;94,3309300619196;101,457701910284;107,229676567138;109,959350204985;106,362095203512;109,069683407058;107,555074293963;110,293031362527;105,935196391153;107,123387296904;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;92,2799033287104;98,499270445233;93,6858749426164;99,1996587365315;105,481541604616;108,255353060772;104,614512650281;107,365524147223;105,885394993954;108,669826442394;105,09523958227;106,371961912715
"2";"AT";1995;"total_exK";208831,982387569;156271,5;149708,3;146109,6;88632,8;84910,4;6160334;3461,69;4910462;2974,83;75,2806463173033;93,2315167188644;80,7459204426641;70,4797904911261;86,0810329174896;89,8547524728334;85,991720521713;89,7615246972913;87,2858840480645;91,1124232562241;108,75952788202;110,396343767016;95,9296913114117;98,9294303336843;96,9677991552618;101,376698798375;104,303355521649;106,958477515079;103,453193674407;106,086674145306;104,546766742694;107,208084955634;108,067861057887;109,210214408256;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95,3612696332573;98,7737405732959;96,5451638054485;99,282401321356;102,514741499913;105,210477900795;101,667036121029;104,340481188844;102,835188639198;105,539351545433;107,276086770811;108,508687185674
"3";"AT";1995;"private";105537,246146107;85315,6;81732,6;80640,6;50338,1;48224;3361508;1916,13;2925938;1746,28;68,4733589223803;89,2919746322675;76,684785171764;69,3749921609328;93,2545092073195;97,3427092304448;90,6117074624477;94,5840492579512;90,4677401202101;94,433770507323;107,98889270424;107,817315826272;92,4838124925489;95,5306838214518;96,8105835664303;99,8004521648668;107,500253829709;110,236741827354;103,416351268419;106,048880903693;103,088369564868;105,712550215249;109,902794802512;109,55424154742;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;91,9290089409076;95,888727827339;95,8705063919907;97,8036820558028;106,371227960347;109,168361570737;102,25257538989;104,941405074912;102,01644461531;104,699065014808;109,771377009237;109,517883146799
"4";"AT";1995;"private_ex26";102964,409164818;82880,4;79399,6;78353,9;48867;46814,7;3300489;1880,08;2866064;1710,68;67,8327025952046;88,4690685587307;76,6739197103374;69,0526755103636;92,7378364773642;96,803351407557;90,1674355598419;94,1202672131359;90,0601870508699;94,0083170588481;107,800191317834;107,671969751878;NA;95,0475474788407;NA;99,2490691921649;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;89,135432366189;95,3533499161976;93,479078023506;97,2688695275521;108,481499318587;111,334079262847;104,269766250268;107,011596385974;104,054160122432;106,790320777904;109,614194686415;109,387537497835
"5";"AT";1995;"manu";35991,8410893134;33009,7;31623,4;30925,5;21100,6;20214,4;1131998;673,31;1090024;654,96;70,8533211545061;112,430885176279;63,019446163228;67,1009586551821;106,977861440025;111,667774611237;106,601633917085;111,275053260588;106,476592132185;111,144529639484;116,458977865721;116,322373594991;85,2637397976631;91,7685110893773;92,9117611101059;102,919052235423;111,250581536625;114,082649314901;110,716238068057;113,534703248496;110,77074743364;113,590600240245;112,751796759122;112,807308299407;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;86,1102288304273;93,6714271810818;91,9279564983702;100,60487378201;110,012694865309;112,905691742581;109,357206676771;112,232966222616;109,438823198244;112,316729008591;112,190723881468;112,274455140734
"6";"AT";1995;"manu_ex26";33488,2332977428;30574,5;29290,4;28638,8;19629,5;18805,1;1070979;637,26;1030150;619,36;69,1304431172695;110,082908137044;62,7985254815469;66,5557900198872;106,397550846683;111,061931302943;106,087922972853;110,738729599716;105,98304579531;110,629254693622;116,295017338191;116,180049556383;NA;90,1292077410809;NA;101,80449131686;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;79,0441737403693;91,9039037168037;86,0074170341437;99,5917140732429;116,35450920952;119,414160481482;115,682092535865;118,724061978865;115,794332055928;118,839252942689;111,965665888424;112,074299578629
"7";"AT";1995;"service";69604,0079450834;52305,9;50109,2;49715,1;29237,5;28009,6;2229510;1242,82;1835914;1091,32;67,3013130475143;80,8441989334923;83,2481661459479;69,1402376302082;85,1912122157193;88,9258706713803;82,879353976971;86,5126639402809;83,0531660108811;86,6940956401782;104,074769184886;104,293031592141;96,3674794509071;97,3741396843778;98,9661934506084;97,8189077925684;106,139130356334;108,840899187136;99,6504679601133;102,187068056662;98,8407297299834;101,35671796073;109,127835507395;108,241086230743;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95,2782147560185;97,4754930998847;97,7458145899148;95,7477760661646;105,241722859001;108,00908764789;98,6694755661047;101,264021008748;97,9558832957374;100,531664601221;109,312035155819;108,521474317244
"8";"AT";1996;"total";217921,345546859;167178,2;163219,6;161845,1;93401,8;91190,2;6508108;3601,07;5161560;3088,51;74,9164940921133;95,3292657454001;78,5870881374413;70,4310394571064;87,6469800453985;89,7726477275442;87,910818398555;90,0428848483517;89,6216428504504;91,7952012517705;106,377077445362;108,447272087273;93,5294537401564;100,901893042713;92,693457892375;98,8357038169752;105,405397393577;105,57215856156;105,059390595033;105,225604347995;106,626407153493;106,795100072778;105,189030848476;106,757981060107;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;92,7637271802265;100,821073811153;92,0082713599951;96,5036324823164;103,652792047885;104,031061940082;103,259276932876;103,636110733317;104,885822824268;105,268592531758;104,115554359913;105,755588381111
"9";"AT";1996;"total_exK";212635,387296836;157987;154246;152434,9;88096,9;86010,9;6299733;3475,84;4976014;2972,45;76,6517139885597;95,3412043103315;80,3972579778431;70,452753404984;85,637019447079;87,7139518192156;85,9666315582828;88,051557927273;87,6307913690293;89,7560781733274;107,451154244677;109,531215883374;96,3244137409029;101,152114583137;95,227286288448;98,735035672591;102,589468442883;102,751786903472;102,223741025953;102,385480827619;103,683554914626;103,847604453799;106,941900198545;108,469092117214;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95,795870874625;101,088781223441;94,7640971779875;96,5664505372587;100,798004907653;101,165867291179;100,386626417569;100,752987475032;101,901936928588;102,273828112733;105,885035110159;107,483342697414
"10";"AT";1996;"private";108159,646427;85745,8;83715,4;83763,5;49815,2;48635,6;3435821;1926,17;2937858;1736,78;70,1747919446439;91,2659561045257;76,8904364123175;69,683236416696;91,7701384417343;93,9959165817361;90,1269294060653;92,3128534190803;90,6266626489496;92,8247071114564;107,472860430538;108,068772899974;93,9188320892437;97,455937012164;96,3705598331286;97,7911612344459;104,195965876635;104,360924433062;101,224511670133;101,384765948499;101,474103091003;101,634752511735;109,124969636831;109,394041384125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;93,4377402700034;97,9633716453851;95,3802821407945;95,7051458979604;103,101881790274;103,478252987604;100,032404799384;100,397570937114;100,340598444327;100,706889636316;108,681666806038;109,01650829164
"11";"AT";1996;"private_ex26";105560,707428145;83262,2;81290,6;81401,7;48342,1;47197,4;3374162;1890,26;2877375;1701,32;69,543137583112;90,4438612903312;76,890942725094;69,3435001073902;91,1963863639326;93,408213783892;89,6392828806767;91,813345161936;90,1842241098696;92,3715030985124;107,315223091632;107,967621099551;NA;96,9491383794946;NA;97,2184694763804;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90,6457426190071;97,3907032775323;93,0743280092102;95,1530559706474;104,993779798435;105,377020425926;101,885495129714;102,2573901235;102,233406360164;102,606571274116;108,508616514502;108,879143901525
"12";"AT";1996;"manu";36321,7877342596;32966,6;32186;31913,3;20553,9;20067,2;1121806;656,55;1073659;636,03;71,5028521284903;111,418608138938;64,1749644182657;67,6276568116984;105,234146311929;107,786443543731;105,297133712588;107,850958609829;105,380123580481;107,935961273165;114,059212845816;114,149108540716;86,6036510336881;92,1939811899652;93,9363393530449;100,62467011762;106,990057961965;107,159424276597;106,920062155238;107,089317665818;107,120067495326;107,289639616328;109,486048722434;109,690854013118;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;87,6998489023671;94,5341722284186;92,7705260807298;98,1370968529447;105,787576751618;106,173726031425;105,573193754961;105,958560486927;105,784779928428;106,170918999179;108,748407351917;108,966357179555
"13";"AT";1996;"manu_ex26";33786,7535540056;30483;29761,2;29551,5;19080,8;18629;1060147;620,64;1013176;600,57;69,7466845717364;108,969517434761;64,0056836201859;67,0371143433477;104,469928897646;107,003586843642;104,623257398178;107,160633945094;104,736189900182;107,276305343679;113,88131941467;114,004245259773;NA;90,431109015758;NA;99,4397022747133;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80,6097761840372;92,608639328492;87,0434732315916;97,068367909682;111,432897247085;111,839552258333;111,271421366124;111,677487099179;111,517112433482;111,92407477343;108,357758134934;108,597015735186
"14";"AT";1996;"service";72022,337869177;52779,2;51529,4;51850,2;29261,3;28568,4;2314015;1269,62;1864199;1100,75;69,6396378664243;83,9084323439165;82,9948026927633;69,4496309068094;83,9732269156387;86,0099195175991;82,7411101452547;84,7479188996703;83,6794939604875;85,7090623425187;104,548015369416;105,733715746957;97,6991513160803;99,8980589361205;97,7988485027059;96,172449367973;103,462521108752;103,626331461503;98,3880957129369;98,5438718190331;98,3369956194444;98,4926908196797;109,84401754835;109,786967561503;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;96,5889408353792;100,029047789833;96,5608920304012;94,042055515596;102,614476509691;102,989087961228;97,3826771878487;97,7381890736639;97,3914527280752;97,7469966504799;109,663650436327;109,673532663881
"15";"AT";1997;"total";222496,20965948;167327,8;168102,8;166646,1;92364,1;92791,9;6586241;3627,4;5215177;3116,61;76,4892302525169;96,4737399183065;79,2850264924815;70,9313008287986;87,3526351310454;86,9499118619986;87,4604714883108;87,0572510595589;89,4636780319736;89,0512221876372;104,915040529434;107,318028898246;93,3794427363673;102,096796072038;91,4616778674229;97,4865834557218;105,184786548698;102,778845110264;104,715752484609;102,320539484459;106,587355194853;104,149332139516;104,585398167506;106,454671032551;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;92,5753356928653;102,067927933532;90,6997306275793;95,1504383031601;103,565524055434;103,013972353177;102,994086897606;102,445578458443;104,9070792656;104,348382936146;103,642290381063;105,567322355933
"16";"AT";1997;"total_exK";216275,303253286;158117,5;158849,9;156886,4;87086,1;87489,4;6374916;3501,07;5027043;2999,57;77,9638464627593;96,4790363047452;80,8091057382636;70,9363617621745;85,6430454832923;85,2482566260889;85,8137820624987;85,418206160666;87,7826342886822;87,3779825662035;105,934292352126;108,364775688412;95,7249846607671;102,329586784345;93,5457551123539;97,3383565353216;102,743819621671;100,393776355339;102,266487269617;99,9273619512831;104,054274208822;101,674257120321;106,331155658028;108,189999707446;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95,1870297009599;102,324123752151;93,0250132720627;95,1934959196465;101,08524897463;100,546970563016;100,505417377406;99,9702265659542;102,331074805915;101,786162378394;105,405206160812;107,319867107977
"17";"AT";1997;"private";111066,241349402;86495;86895,7;85965,1;49234,7;49462,8;3489905;1950,44;2973808;1758,99;72,0606125874153;92,7025932197762;77,7331141282925;70,0116974921575;90,8885113434524;90,469374751156;89,2445281597244;88,8329728722511;90,0667601925849;89,6514131438952;105,280931123099;106,25091052468;93,1146260043203;98,4785578875701;94,5531981800814;96,2526074282426;104,084457429041;101,703527587134;101,138847310222;98,8252982397367;101,797304883252;99,4686936092056;108,631826573662;109,339066677556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;92,6118913305177;99,225030118396;93,3352111055171;94,1873543943048;103,281704153314;102,731500961118;100,19304685062;99,6592975804567;100,912992298078;100,375407728268;108,307590539374;109,085843713471
"18";"AT";1997;"private_ex26";108526,488215778;84029,7;84419;83574,5;47846,9;48068,6;3430427;1916,31;2915491;1725,29;71,4969867603363;91,9520354252721;77,7546537492807;69,7001829695624;90,341556833656;89,9248872582986;88,7720886087263;88,3626576695154;89,6411720825226;89,2277327926183;105,213866534367;106,243915889433;NA;98,0616683581593;NA;95,7566479251838;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90,0897856023076;98,7356778032648;91,2433961124119;93,7055048428795;105,055266945025;104,495546060775;101,922721675489;101,379690587564;102,698396635121;102,151232851265;108,12860696423;108,951511332003
"19";"AT";1997;"manu";37325,6982036686;33444,6;33599,5;33075,6;20133,1;20226,4;1116307;653,19;1064610;632,11;73,4791442198811;110,872443359862;66,273586107765;68,7435538769567;103,216177322663;102,74006346433;103,386610953315;102,909710921577;103,726926388404;103,248456555312;110,243511086933;110,606397229494;85,4159013298794;91,9654861838108;92,8782142891729;99,5525400425209;106,6216106688;104,182537759223;106,700754127812;104,259870734735;107,186104733418;104,734118473798;107,531673795585;108,020804012377;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;86,639069349621;94,7098784793088;91,4783871975394;97,1793828420188;105,847770890936;105,283803537923;105,739580076829;105,176189175134;106,232068381539;105,666053453629;107,134544892889;107,633530328162
"20";"AT";1997;"manu_ex26";34835,5084070758;30979,3;31122,8;30685;18745,3;18832,2;1056829;619,06;1006293;598,41;71,9116506082998;108,628469581163;66,1996352204615;68,2318691708381;102,429988739507;101,957332012122;102,688506216858;102,214656576866;103,069856719918;102,594247362065;110,203034896233;110,612291826192;NA;90,4222408233471;NA;98,536688730633;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80,1769728780994;92,9906001493061;86,2205134168044;96,2780183770701;111,137318256815;110,544973974776;111,094429508094;110,502313816284;111,664863223032;111,069707209981;106,657553297384;107,205205097955
"21";"AT";1997;"service";73923,3416017232;53050,4;53296,2;52889,5;29101,6;29236,4;2373598;1297,25;1909198;1126,88;71,477751088432;86,0689698185428;83,04706241881;69,3983618462767;83,7267905365223;83,3407521951286;82,3390576416105;81,9594177074842;83,5651013112273;83,1798084688543;103,246076778153;104,783429797149;97,1837281695819;101,355494379845;95,8840255915202;94,526900679765;103,325992113945;100,962489551294;98,2301956890934;95,9832555485639;98,5846183413944;96,3295710554135;110,210345342298;110,607993363186;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;96,0161559191682;101,709243433107;94,4025859186703;92,3500813169294;102,727167125758;102,179988214458;97,4166214824396;96,8977293297917;97,8257962091111;97,3047245767041;110,060584585217;110,522867190893
"22";"AT";1998;"total";231196,579817358;173885,8;175076;174676,2;95622,2;96276,7;6573561;3664,13;5211916;3150,37;79,4802233004727;96,2880062012797;82,5442611557745;73,6411730978624;87,2224639751677;86,6295157055267;87,2690957939206;86,675830515851;89,2141646999414;88,6076766213501;104,446414188087;106,774334177797;94,4504876644582;100,356106672425;94,1153366707985;99,7954693385888;104,568012881877;102,340195451566;104,19995466945;101,97997870498;106,035289113036;103,776211419928;105,046999829812;106,897253772768;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;93,7213596936715;100,390779928422;93,3565410693037;97,538958078596;103,149176220194;102,91489674657;102,657171661765;102,424009662591;104,480047098347;104,242744859634;104,238558801907;106,089514807306
"23";"AT";1998;"total_exK";224462,72758351;164614,8;165741,5;164863,4;90205,8;90823,3;6367439;3537,54;5029213;3033,27;80,9152842081013;96,3658781463553;83,9667377753893;73,6077123198652;85,6636619378804;85,0812418843629;85,7649962308483;85,181887213971;87,662941624296;87,0669286358557;105,313146056339;107,643684262032;96,8241195763365;100,643324560323;96,205207845954;99,5762664561298;102,140292748271;99,9641127148623;101,76800904585;99,5997608123043;103,504029236727;101,298793714665;106,741043139656;108,561896351024;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;96,2753530199176;100,698864650584;95,607188178322;97,501229105298;100,756972758925;100,528042085367;100,261288116676;100,033483691911;101,981065402157;101,749353458522;105,929435766649;107,746438529304
"24";"AT";1998;"private";115915,820015871;90604,7;91225;90689,9;51491,7;51844;3516548;1983,05;2994084;1784,5;75,2070556942569;93,4103131121958;80,5125828064886;72,8852012344843;91,2784292244146;90,6581570498957;89,8232269197325;89,2128434068125;90,526472625606;89,9113102865503;105,342064062865;106,166810141808;93,5704883028578;96,9355100748646;96,5285974464796;98,6576004027686;104,181074828301;101,961766687742;101,669854538279;99,5040414460442;102,2055670678;100,028342006744;110,286462768519;110,867577398907;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;93,0802272887267;97,7068095067136;95,2648313445656;96,7066782459884;103,615313506256;103,380245607034;100,958567910496;100,729527263278;101,513514358943;101,283214727011;110,154731799979;110,760227484567
"25";"AT";1998;"private_ex26";113152,48135945;87889;88490,8;88017,4;50045,3;50387,7;3457056;1948,91;2936017;1750,89;74,5445798040634;92,6658214208172;80,4445249187821;72,5521219531246;90,8285329750425;90,2113250117766;89,4417788825537;88,8339943420927;90,1890116529052;89,5761494347457;105,44048266623;106,321375074165;NA;96,5079991700258;NA;98,1129174207829;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90,5504756967069;97,2073094533854;93,1519205766406;96,182848232315;105,335134896793;105,096174454833;102,646861678806;102,413999780859;103,2537468223;103,019508161108;110,111547279137;110,762566327143
"26";"AT";1998;"manu";38382,4977602439;34569,3;34805,9;34550,8;20965;21108,5;1121279;654,69;1068289;633,01;75,5595534490772;111,3662661061;67,8477927751393;71,4944856710331;104,751743183305;104,039618913612;105,016141543873;104,3022198388;105,374814340652;104,658454302852;111,16038295136;111,540040829263;85,9614003680214;91,1225360857998;94,3360490834904;102,187372099043;107,596849614338;105,304523825677;107,831040848528;105,533725670238;108,322717658659;106,014927420591;109,800840584725;110,301499083647;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;87,0514192739332;93,772031516144;92,8330311996559;99,8020043430584;106,922362986148;106,679523944921;106,996331099508;106,753324063997;107,506997297561;107,262830451451;109,620028564371;110,14321700123
"27";"AT";1998;"manu_ex26";35681,1336914829;31853,6;32071,7;31878,3;19518,6;19652,2;1061787;620,55;1010222;599,4;73,6572921326668;109,138088405195;67,4899965804794;70,9259261896201;104,35679942431;103,64735883226;104,698775571974;103,987010150474;105,091020570795;104,37658858108;111,6828514511;112,101261692255;NA;89,5656622601953;NA;101,067771493724;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80,5371312666978;92,0358642278138;87,5062476377105;98,8033964206745;112,182123194429;111,927343693133;112,318565786772;112,063476407443;112,910105378688;112,653672539654;109,580310223941;110,157428454911
"28";"AT";1998;"service";77866,5245648526;56035,4;56419,1;56139,1;30526,7;30735,5;2395269;1328,36;1925795;1151,49;75,2904825508872;86,8547813354626;86,685478212293;72,3280110234779;83,5625396226799;82,9948619121102;82,3498266594534;81,7903874505095;83,4372867463987;82,8704599346453;102,747117530738;104,103931429393;97,5645912460822;99,5093755557743;98,0456270589277;96,8065701156432;103,056210951057;100,861035489572;98,5348543085664;96,4359871730193;98,7362445624018;96,6330876616933;111,506508071812;111,734410412791;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;96,4615604203632;99,9267974483441;96,5322244718469;94,8247297260349;102,795017681682;102,561990221831;98,0453583312832;97,8230979404845;98,2311660638154;98,0084844628753;111,584296487517;111,795762134331
"29";"AT";1999;"total";238687,530711095;181186,5;181186,5;180748,6;99839,6;99839,6;6687950;3719,72;5303081;3205,18;82,0554450024436;97,9635499045112;83,7612000406541;75,0535919267563;87,6116099553774;87,6116099553774;87,4666113689464;87,4666113689464;89,6042462265685;89,6042462265685;104,4298047758;106,982010553177;95,3389997398877;100,926097332937;94,4641695847822;99,2760366493242;103,383285076821;101,009116797944;103,041126634588;100,674815928812;105,093854194339;102,680403173241;104,038922945231;106,111528043716;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;94,6880264374761;100,980060333721;93,7690333364323;97,3257940979365;102,252025761401;102,05794148285;101,765672597381;101,572511464384;103,793108060252;103,596098657783;103,446193909405;105,50710970427
"30";"AT";1999;"total_exK";231128,969194599;172232,8;172232,8;170663,8;94310,4;94310,4;6479720;3592,38;5118550;3087,46;83,3183594997907;98,0651574271071;84,9622451906246;75,099787655841;86,3870807748991;86,3870807748991;86,2884914287828;86,2884914287828;88,3919527871988;88,3919527871988;104,990726202618;107,550093412573;97,5442756255669;101,227725895643;96,3612239260676;99,1578485713587;101,285106150453;98,9591219658534;100,935809231714;98,6178465533324;102,902230307324;100,539109317953;104,991093196157;107,036518897737;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;97,1074139066735;101,292719474963;95,8681082016723;97,3700077885758;100,120963161202;99,9309237029268;99,6297157221623;99,4406086999545;101,566631088353;101,373847609834;104,282198520892;106,309563461876
"31";"AT";1999;"private";120680,28105979;95190,7;95190,7;94974,6;54023,3;54023,3;3606244;2030,3;3063680;1828,35;78,2982738475174;95,7929143008932;81,7370203411666;74,2236904016869;91,3602257958028;91,3602257958028;89,8382794386349;89,8382794386349;90,807922887182;90,807922887182;105,12053172155;106,255119733793;94,471199972726;97,9446211189881;96,4536887206473;97,8960379799754;102,794719136581;100,434077850381;100,618423162736;98,3077596786059;101,495380092207;99,16457762865;108,135040387901;109,07750966943;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;94,0768979788603;98,684349480331;95,3311223859372;96,2778643492586;102,430463026049;102,236048190781;100,100389068651;99,9103967550745;100,993109007454;100,801422295603;108,130461316321;109,094795418387
"32";"AT";1999;"private_ex26";117934,278103199;92397,5;92397,5;92230,4;52548,2;52548,2;3549297;1996,2;3008288;1794,83;77,6948158809807;95,1383263596083;81,6651068543146;73,8452529847828;90,8823687854417;90,8823687854417;89,4222464879653;89,4222464879653;90,4244858413252;90,4244858413252;105,22680998959;106,406185974226;NA;97,6153661394132;NA;97,3189613091115;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;91,8894569627319;98,289736298349;93,4883543524935;95,732188119425;103,807265408879;103,610242345963;101,464948503633;101,272371087648;102,400121151423;102,205768805922;108,021060045868;109,016658449356
"33";"AT";1999;"manu";40078,87097009;36470,8;36470,8;36344,2;21607,8;21607,8;1118834;656,3;1062866;633,55;78,8990235122192;111,123426883543;71,0012512437227;73,5590254287717;102,690954785268;102,690954785268;103,115360164583;103,115360164583;103,602435365919;103,602435365919;108,769507878523;109,283290983819;88,0228634182013;91,4298063014169;96,2737065503739;101,849141228473;104,579982765005;102,178337647319;105,100491396561;102,686892968302;105,791233014574;103,361771930856;105,882401060226;106,578281546183;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;89,1195617939107;93,8461186171992;94,9635031337117;99,7986026194061;104,039601637398;103,84212309974;104,378079965961;104,179958959432;105,091534459177;104,892059238025;105,741913760555;106,464690453884
"34";"AT";1999;"manu_ex26";37381,4326036295;33677,6;33677,6;33600;20132,7;20132,7;1061887;622,2;1007474;600,03;77,1672538611176;109,148367122905;70,6994120894404;72,8582671083599;102,045604168345;102,045604168345;102,54444853666;102,54444853666;103,053568558941;103,053568558941;109,132772330669;109,674602534776;NA;90,1443828775145;NA;100,597904981782;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;83,3810824141152;92,3950485850041;90,2441025694185;98,7022004953959;108,151750418329;107,946483008772;108,584680407349;108,378591315137;109,372466105994;109,164881830126;105,360563285431;106,124957900271
"35";"AT";1999;"service";80918,4386466132;58719,9;58719,9;58630,4;32415,5;32415,5;2487410;1374;2000814;1194,8;78,2414307947403;90,1959035255092;86,7461023577552;73,4213392411589;84,8061542976057;84,8061542976057;83,3132983756699;83,3132983756699;84,6393523692365;84,6393523692365;103,790794408379;105,44277794647;97,6433584357204;100,693958354998;96,9704240759686;96,0033685484075;102,488933044789;100,135317366509;98,4509719241463;96,1900863418833;99,0027314650047;96,7291749545993;110,51327016731;111,132631764403;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;96,6817080031973;101,142865569171;95,589251361558;94,3756096301019;102,465992588413;102,271514977726;98,2041387762751;98,0177500458647;98,7303575306123;98,5429700516078;110,777877739804;111,371471834297
"36";"AT";2000;"total";247899,421751561;190624,8;190624,8;188179,2;103350,7;103350,7;6753059;3754,97;5349570;3243,67;85,222287511508;98,9172515276891;86,1551308748732;77,0178618440081;87,3225619557738;87,3225619557738;86,9599119101926;86,9599119101926;89,3943994535445;89,3943994535445;102,492827122449;105,362166631098;95,4791751433689;101,025112844551;94,5103375338809;98,4450011277148;102,053668743773;98,8799774526885;101,668964726139;98,5072370597383;104,163209757264;100,923915416088;102,029137883565;104,532219043893;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;94,8467153819607;101,067344182545;93,8450655343742;96,7031068231009;101,119343480986;100,822653334267;100,567986686527;100,272914253319;103,045489150071;102,743147577804;101,498704047844;103,999134827163
