"";"geo";"time";"B1GQ__CLV15_MNAC";"P6__CLV15_MNAC";"P61__CLV15_MNAC";"P62__CLV15_MNAC";"P7__CLV15_MNAC";"B1GQ__CP_MEUR";"P6__CP_MEUR";"P61__CP_MEUR";"P62__CP_MEUR";"P7__CP_MEUR";"B11__CP_MNAC";"B1GQ__CP_MNAC";"P6__CP_MNAC";"P61__CP_MNAC";"P62__CP_MNAC";"P7__CP_MNAC";"B1G__CLV15_MNAC";"B1G__CP_MEUR";"D1__CP_MEUR";"B1G__CP_MNAC";"D1__CP_MNAC";"EMP_DC__THS_PER";"SAL_DC__THS_PER";"B1GQA__CLV15_MNAC";"nulc";"nulc_eur";"nulc_va";"nulc_aper";"nulc_aper_atot";"nulc_aper_eur_atot";"nulc_aper_eur";"nulc_aper_va";"rulc_aper";"emp_ind";"lp_ind";"d1_per_ind";"gdp_ind";"exp_ind";"exp_goods_ind";"exp_serv_ind";"tbalance_gdp";"exch_eur";"nulc_rel_ecfin15";"nulc_eur_rel_ecfin15";"nulc_va_rel_ecfin15";"nulc_aper_rel_ecfin15";"nulc_aper_atot_rel_ecfin15";"nulc_aper_eur_atot_rel_ecfin15";"nulc_aper_eur_rel_ecfin15";"nulc_aper_va_rel_ecfin15";"rulc_aper_rel_ecfin15";"emp_ind_rel_ecfin15";"lp_ind_rel_ecfin15";"d1_per_ind_rel_ecfin15";"gdp_ind_rel_ecfin15";"exp_ind_rel_ecfin15";"exp_goods_ind_rel_ecfin15";"exp_serv_ind_rel_ecfin15";"tbalance_gdp_rel_ecfin15";"exch_eur_rel_ecfin15";"nulc_rel_ecfin20";"nulc_eur_rel_ecfin20";"nulc_va_rel_ecfin20";"nulc_aper_rel_ecfin20";"nulc_aper_atot_rel_ecfin20";"nulc_aper_eur_atot_rel_ecfin20";"nulc_aper_eur_rel_ecfin20";"nulc_aper_va_rel_ecfin20";"rulc_aper_rel_ecfin20";"emp_ind_rel_ecfin20";"lp_ind_rel_ecfin20";"d1_per_ind_rel_ecfin20";"gdp_ind_rel_ecfin20";"exp_ind_rel_ecfin20";"exp_goods_ind_rel_ecfin20";"exp_serv_ind_rel_ecfin20";"tbalance_gdp_rel_ecfin20";"exch_eur_rel_ecfin20";"XPERF";"XSHA";"XGSVD";"XMKT";"eci"
"1";"AT";1991;224342,2;63812,8;39478,8;25400,92;69878,3;140611,7;48638,3;32492,5;16127,92;49858;-889,69;147464,4;51008,6;34076;16913,9;52287,8;196675,2;124815,2;71431,4;130898;74912,5;3603,844;3076,689;66,4300365793217;78,5405985803029;74,8909049014389;79,779837325586;79,1406123097458;77,4677336066487;73,8678947618885;75,4630366646738;80,3893182640223;109,063268914733;87,9370261650818;78,1006310466818;61,8093176281194;68,6793723586146;40,0337018664636;34,491712301719;56,6970900268074;-0,00603325277151638;1,04873347015458;106,22020877859;98,4589686615391;NA;106,57343091075;104,202492903192;96,5886821461193;98,7863817521446;NA;103,752640124094;96,2413461626899;94,4267950436434;100,633875177073;90,8776186882865;100,066030415501;85,8843707930956;143,650622640473;NA;98,3624032475707;103,342401865663;99,193605323101;NA;103,008378913736;100,762894340352;96,7176550183432;98,8729920969314;NA;103,216166997227;96,4247071107747;95,93826435008;98,8244508649925;92,5081904067254;99,2202166277802;85,6749041370354;139,422541417022;NA;72,6668990263328;NA;NA;NA;NA;NA
"2";"AT";1992;229038,9;64654,7;40508,2;25085,29;71357;150786;49993,5;33570,9;16406,47;51983,3;-1676,68;155789,4;51652,4;34684,9;16950,88;53708,2;201092,4;133925,1;77378,3;138369;79945,9;3620,056;3094,179;67,6824569821007;82,0989943406007;79,4622440148313;83,2700824805524;82,628621338924;81,0473093419339;78,4443356876708;79,9748611317111;83,8072642595563;110,041669136246;88,3326135068725;79,3786141239559;65,5894544885692;70,1172044212257;40,5618776180585;35,3910752165845;55,992576075141;-0,0107624780633342;1,03318242969928;105,612350522108;99,4373947361164;NA;105,706191370913;103,911941777114;97,8364056969294;99,5257488867337;NA;103,897433340869;97,7841230765655;93,4932074499371;98,8281087858356;91,4215130410752;99,1529391526069;86,4410609911842;137,135672010709;NA;96,8372023181574;103,24523627352;101,237188112047;NA;102,755733768757;100,922574030294;98,9597000368076;100,757206091136;NA;103,449966817269;97,7519082082306;95,1699297681492;97,7925596604728;93,0304223887988;97,7541465533901;85,6046215031285;133,206747168963;NA;71,1330942186699;NA;NA;NA;NA;NA
"3";"AT";1993;230245,5;63120,4;39134,6;25005,67;67439,9;162540,4;51141,5;33573,7;17541,49;51689,7;-141,58;160928;50634,2;33240,7;17367,48;51177;202192,7;144504,2;84198,1;143070,7;83362,9;3600,477;3083,525;67,9264106006694;85,1593923569698;86,0125911360015;86,3566524342459;85,5397419420523;84,0418070972006;84,8838089623898;86,3967513847421;86,7423493728149;110,86202084077;87,8548683449604;80,2307148664713;68,6291464550434;70,4865889181589;39,5993166777187;34,190992741493;55,8148572244878;-0,000879772320540863;0,990080536259132;106,438477198232;105,101141003964;NA;106,253300696148;104,729313364526;103,413451797826;104,918291134552;NA;105,203939714074;98,6986626886752;93,6430108602797;99,4987899103;92,4243994205069;97,8719001364684;84,581341102815;135,516809360636;NA;92,335453046432;104,375223897351;104,801102947889;NA;103,588851995098;102,055742527397;102,472157468669;104,011522436287;NA;104,699840332119;98,284943208654;95,3439757712399;98,7657299479116;93,708772439636;95,821619085417;83,1698959924425;131,314451704323;NA;69,4661642479007;NA;NA;NA;NA;NA
"4";"AT";1994;235776,3;66710,7;42379,3;25198,17;74407,5;171708,6;55219;37055,4;18145,49;58086,6;-2435,92;168954,6;54333,3;36461,1;17854,46;57154,9;207103,6;152751,5;88387,6;150301,6;86970;3599,744;3090,471;69,654729675806;86,7601336876666;88,1743128933196;87,9569736591422;86,9340617076688;85,2932120133943;86,6834805812935;88,3510759180493;88,1333009839593;109,894363205366;87,8369824874762;82,1746917151048;71,4377972036958;72,1797695709342;41,8517331178555;37,0258119078655;56,2445341743841;-0,014417600941318;0,983961551167811;108,382395903921;107,947865606078;NA;107,990465835302;106,296089792611;105,869923982455;107,557506876495;NA;106,481737023856;98,8356924263991;93,4337271035799;100,899517146441;92,3458711426154;94,8916103987664;82,7686042584129;134,002407523525;NA;91,4183322138023;106,288270898665;106,945835661174;NA;105,322464507513;103,757853399965;104,399763440014;105,974054196338;NA;105,766623049943;98,2587570011094;95,3272739518071;100,401034273871;93,667394468088;93,5205009842133;82,0851131928872;129,437574416314;NA;69,8620310504668;NA;NA;NA;NA;NA
"5";"AT";1995;242066,7;71517,5;47480,5;24559,3;78801,1;184351,3;61818,8;43067,2;18751,6;64013,1;-2102,2;176608,8;59222,5;41258,4;17964,1;61324,7;213848,8;165783,3;94000,9;158820,6;90053;3587,13;3092,4;71,6442284299208;87,5012034750328;91,3372333818553;88,202282504968;87,3148862275753;85,5100368727082;89,2587745557367;91,1427480349314;88,0144724424414;108,4092451756;87,5291895730087;84,6637470243087;73,9240543902773;74,1054916325197;44,8673349740931;41,4826120839988;54,8185200809802;-0,0119031441241886;0,958001465943411;107,449265639148;110,184533687947;107,251587018169;106,580264610853;104,817403366379;107,485673760603;109,293411049672;106,38418472509;106,364348854973;97,830435332288;94,9438360213277;101,191391663226;92,8839681008384;94,0335253952247;85,0348559227034;123,70008833535;NA;88,6449289026728;105,565533245939;109,900149933481;NA;104,205798118211;102,564714094794;106,776114422138;108,484582846267;NA;105,540334740426;97,322119150832;96,7268429329832;100,794978672864;94,1366133300761;93,125198182826;84,6864167130668;120,316463762889;NA;68,7470956853991;1,12283805929009;1,28822945392577;79606590764,1281;70897659823,2329;2,07826
"6";"AT";1996;247754,2;74834,8;49577,9;25823,3;82087,8;186968,1;64035,2;44553,6;19481,6;66998,9;-2893,5;182540,9;62518,9;43498,6;19020,3;65412,4;217921,2;167178,2;93401,8;163219,6;91190,2;3601,07;3088,51;73,0172981334941;86,57211611622;88,6717155468894;87,6470175858703;86,8327188721113;85,3991657270979;87,4703180540152;88,9386385987657;87,9108560520326;106,757785329093;87,8693380768677;86,3175318720999;74,9518597878456;75,8466439003035;46,9484816907647;43,3150618388451;57,6398793779617;-0,015851242105194;0,976321655471308;105,079863406249;105,246109395846;105,424789955956;104,73587975863;103,42349459816;103,587120060258;104,901581534521;105,0796771758;105,039555678938;97,8738859833673;95,85723657242;100,396920036435;93,8192024296969;93,233077867347;84,0299630274146;123,652479125776;NA;90,6906028096238;103,527991884677;105,669256628003;NA;102,698769854578;101,434756682758;103,532727137691;104,822883836402;NA;104,251430570975;97,3477326585339;97,5609450593127;100,193890434414;94,9733679754788;92,200730114942;83,6041071523369;119,558405768479;NA;69,9939005437351;1,09802696920206;1,21603399255351;82299968487,0095;74952592964,8314;2,03268
"7";"AT";1997;252941,2;83087,5;57291,5;25995,3;88055,8;187853,7;69558,6;50121,8;19436,8;71083,1;-1531,5;188723,8;69880,8;50354;19526,8;71412,3;222496;167327,8;92364,1;168102,8;92791,9;3627,4;3116,61;74,366532180863;86,2862079591184;85,8884012565408;87,3526965166772;86,3927278177878;85,1714797885268;84,7788123352951;85,9944300249799;87,4605329497229;104,8879040297;88,5118136942714;87,4850164476226;75,5806921409415;77,4345747685224;52,1259089685736;50,0542553303023;58,0237985228041;-0,00811503371593832;1,00463166966386;104,896090400136;102,496754121077;105,200078321824;104,428224715494;103,18059867837;100,820501626519;102,039590142348;104,730856766658;104,156272519884;98,0964963754132;95,453406755163;99,6802981048763;93,6364476977869;92,5735051764533;87,018026980403;109,148488748172;NA;93,1589099664483;103,263194776823;101,736896206522;NA;102,310677022526;101,093845503462;99,5996113555486;100,798457296964;NA;103,135261442742;97,4054720371166;97,2870419643917;99,5350312889578;94,7629024563634;91,489443123047;86,2210498504637;106,84073261936;NA;73,5382492335136;1,11929797219984;1,15019462843576;92472894799,4004;82616869766,7311;1,91867
"8";"AT";1998;262000,1;89611,1;61987;27805,6;93125,7;195011,9;74789;54153,6;20635,5;75228;-442;196346,6;75300,9;54524,2;20776,7;75742,9;231196,4;173885,8;95622,2;175076;96276,7;3664,13;3150,37;76,9662990883698;86,4312172440764;85,8436479600622;87,2225109179271;86,4774260379287;85,3254463994059;84,7453942718568;85,8895426212575;87,269142761777;104,528843265174;89,4080586402356;89,7098509910536;77,5787700395244;80,2078361801492;56,2185652616067;54,1566048219971;62,0645475222707;-0,00225112123153648;1,0068446448628;104,59682394649;102,368395629925;104,581877670359;104,228981857763;103,505298677289;101,300125233352;102,008390392218;104,214088144121;104,903518693548;97,6418818292749;96,7048820464322;100,794513963747;94,424466650917;93,8979350546479;88,8533228850078;108,845343933018;NA;93,4872795940058;103,050090271284;101,722921412838;NA;102,237638751237;101,497063951736;100,189896319512;100,920933351422;NA;103,641458896995;97,1041409208741;98,4264521935675;100,628880629318;95,5761608414585;93,6089107503154;88,8181285096774;107,532346570904;NA;75,9276709321535;1,12176013457855;1,24221713406213;99608776898,6955;88796859353,6434;1,84365
"9";"AT";1999;271317,7;95376,6;66824,3;28595;96910,2;203850,6;80229,6;58498,3;21731,2;79304,2;925,4;203850,6;80229,6;58498,3;21731,2;79304,2;238687,4;181186,5;99839,6;181186,5;99839,6;3719,72;3205,18;79,5836933005974;86,5516987340537;86,5516987340537;87,6116369442713;86,4084543172917;85,385718044467;85,385718044467;86,4084543172917;87,4666383131733;104,178401014947;90,7645045031855;91,5118697567959;79,0739921737005;83,0602951463563;59,8356187071708;58,3828416862661;63,8265578300533;0,00453959909855551;1;103,23992462857;100,869048805673;103,395893364322;102,898465504192;102,402591275778;100,050944577747;100,535431194018;103,053918383815;103,983033414362;97,4623631156499;97,9572041613762;100,796459932865;95,4714060176991;95,0401471976259;90,9854491038927;108,02050784686;NA;94,220296008809;101,698652689874;99,158135955003;NA;100,881858973282;100,365627884226;97,8584112151598;98,3617464232368;NA;102,807951120509;97,0166560277729;99,5734643910384;100,451561921779;96,6028454431907;94,9198679509734;91,2409784031587;106,586341002045;NA;75,4407087721982;1,11884162012158;1,21285582854251;105163891750,486;93993546413,708;1,80792
"10";"AT";2000;280476,6;108275,9;75757,5;32582,7;106781,7;213606,5;92590,5;67701,5;24888,9;89745,1;2845,4;213606,5;92590,5;67701,5;24888,9;89745,1;247899,3;190624,8;103350,7;190624,8;103350,7;3754,97;3243,67;82,0195217587235;86,6697769489005;86,6697769489005;87,322583922647;86,3098379153098;85,5489461641678;85,5489461641678;86,3098379153098;86,9599337858376;102,659179593235;91,6246361216238;93,7129726881016;80,883514832719;85,8641702242298;67,928144508986;66,1875714230797;72,7274553526588;0,0133207556886143;1;102,148131803588;98,9715028949628;102,062170120273;101,763221538377;100,759507741454;97,6260626215199;98,5985626683041;101,677583772238;102,275093230317;96,3568186258676;98,9975394442561;100,743085382201;95,3908795263736;95,194060177973;91,019303670147;108,55998991759;NA;94,7347073423859;100,401282795979;94,6655715932021;NA;99,5743920402322;98,6610468312841;93,0247515985044;93,8859193431704;NA;101,142169522264;96,0285375447241;100,500484891274;100,072746827971;96,5091458664465;95,6176851523843;91,7526939185696;107,999424389623;NA;76,0381101977036;1,15311415046582;1,10315045530448;121082057636,899;105004398383,27;1,79399
"11";"AT";2001;284030,7;114524,5;80306,6;34255,9;112326,2;220525,1;98392,9;71948,6;26444,3;94647,4;3745,5;220525,1;98392,9;71948,6;26444,3;94647,4;251358,6;197076,6;105587,8;197076,6;105587,8;3782;3265,05;83,1551316808749;87,4378252988148;87,4378252988148;87,9849615395209;87,1272186735075;86,2591234230826;86,2591234230826;87,1272186735075;87,672411314396;101,652116376578;92,2841923669114;94,2222154262275;82,0931956734326;86,9522105363055;71,848276355305;70,1620146288446;76,4621850802771;0,016984461179249;1;101,490770315779;98,5920111580069;101,425214105164;101,293297904544;100,32898649517;97,4634099753739;98,4001789144312;101,227869247824;101,789927248653;96,3243867434887;98,3831768248149;99,6555643891141;94,7669917352652;96,5060497926239;92,4203809707536;110,108731506932;NA;94,6556385457242;99,8383019958498;94,1308503873572;NA;99,2670936726897;98,3665177736712;92,743203585971;93,5922963040792;NA;100,496326746566;96,0274056754928;99,9631659614365;99,2305295931254;95,9920349038548;98,6103231959824;94,7480548567946;111,054798597398;NA;77,752028185222;1,18683574793265;1,16860208311704;127293417707,481;107254451956,99;1,73102
"12";"AT";2002;288721,6;119433,3;83744,4;35729,2;112652,8;226735,2;102755;74691,6;28063,4;94387,1;8367,9;226735,2;102755;74691,6;28063,4;94387,1;255367,2;202353,4;107563,4;202353,4;107563,4;3778,38;3258,07;84,7965336102968;87,6266353766119;87,6266353766119;88,2242272428411;87,4186657724883;86,2740750596589;86,2740750596589;87,4186657724883;88,0148393377259;100,836977430004;92,1958611198548;95,8701029879957;83,8083649068163;88,3882670062743;74,9278690972329;73,1655407884758;79,7507204064186;0,0369060472304256;1;99,7817463466133;96,8991907864788;99,8800840276987;99,7326448933165;98,9018264542054;96,0446905531889;96,8515078057223;99,8309341835566;101,050122525603;95,9367017390361;99,7867063113915;99,5199214562767;95,7320748091676;98,3594946212912;94,5874707363523;109,121988811531;NA;94,6835621301168;98,5408891829139;93,895607034405;NA;98,1690714035219;97,3668184576637;92,7768827732096;93,5413169890068;NA;99,9490375747011;95,8065462972146;101,101489691858;99,2503936056246;96,8618455288039;100,847182615434;97,330694853486;110,73119864431;NA;76,7887300585536;1,21376849314631;1,21846341859067;132205120846,877;108921200042,173;1,72614
"13";"AT";2003;291439,8;120068,1;83785,4;36377,9;116604;231862,5;103342,1;74347;28995,1;96957,9;6384,2;231862,5;103342,1;74347;28995,1;96957,9;258210,9;207247,7;109988,6;207247,7;109988,6;3803,03;3275,31;85,8785795789954;88,7666243113387;88,7666243113387;89,2198644101311;88,6645183799306;87,2145267269415;87,2145267269415;88,6645183799306;89,1172371284656;100,953998182488;92,7973432303371;96,1454332380344;85,2468853248009;89,2204076821934;75,3261182564115;73,2013615379508;81,1986759253679;0,027534422340827;1;99,1518818419151;97,2662528334398;99,0678675284741;99,0136256712802;98,1686609314761;96,3017304069431;97,1306259608183;98,9297285063696;101,041410023954;96,5923210273135;99,548267566579;98,5663490106169;96,155982185039;97,7508246909062;93,4871964530425;111,391718993851;NA;93,6817855893039;98,3324005228018;96,7052970123297;NA;97,9531651635588;97,1038509866928;95,4970762513993;96,3323368500822;NA;100,223612589595;96,4657833668044;100,559789111524;98,5014963165374;97,0057883184381;99,8032777241964;95,6799323937398;112,566133371561;NA;75,3131877403178;1,16621807815636;1,27251469037043;133856704087,177;114778450612,587;1,76393
"14";"AT";2004;299411,1;130467,2;92670,8;37715,5;125903,4;242348,3;113581,9;83074,9;30507;106451,8;7130,1;242348,3;113581,9;83074,9;30507;106451,8;265754,9;216098,3;112760,5;216098,3;112760,5;3826,82;3290,1;88,0939278254174;88,5808792391159;88,5808792391159;88,8718392745445;88,6322426314162;87,3149525549397;87,3149525549397;88,6322426314162;88,9233713792641;99,191618240933;93,3778405694193;98,1610993580192;87,0023837526651;91,6607148597205;81,8501145248645;80,9643295229375;84,1843169029332;0,0294208789580946;1;98,2585347233703;96,3594614348289;98,1990548690904;98,1101073260134;97,3476772783922;95,4662084152403;96,2139027399862;98,0507173208238;100,234455746228;96,7367754816638;100,241354881224;98,3469008590186;96,9702544112272;98,2065368006559;95,8963232376316;105,630060303493;NA;93,7523804236953;97,4883800527579;96,821925843132;NA;97,1470506810731;96,3720288350944;95,713206273138;96,4829298818137;NA;99,4287065454385;96,4447915272515;101,178225058204;98,2916615755038;97,5811282283585;100,026822012709;97,8586459048074;106,625057428472;NA;72,8621906846402;1,14109952635359;1,2508079193086;143540625933,292;125791504262,542;1,81965
"15";"AT";2005;306130,1;139163;98281,1;40856,8;132771,5;254075;123530,7;90010,4;33520,2;115385,8;8144,9;254075;123530,7;90010,4;33520,2;115385,8;271966,7;225888,1;116392,7;225888,1;116392,7;3872,9;3328,4;89,7875060841467;89,427399108795;89,427399108795;89,6393022507688;89,5146637842544;88,462512667668;88,462512667668;89,5146637842544;89,7267737046774;97,6997836506108;94,5022339021182;99,1697690362629;88,7714853284323;93,7176470948396;87,3055257384517;85,8659185663313;91,1959750988257;0,0320570697628653;1;98,3686949967522;96,4949684275416;98,2032135212712;98,2755857350376;97,4630241287651;95,6065487751811;96,4036327107287;98,1102608933109;99,2914784009488;97,3641506603551;100,409058915584;98,6775907803288;97,7624273992136;99,1408447365212;96,197322476203;108,889945297685;NA;93,3581547882067;97,539998837244;96,9442808691245;NA;97,2877651714481;96,4714256232041;95,882233883006;96,6935877008545;NA;98,5629335186394;96,9469982515574;101,173237616331;98,4291818285269;98,084416902948;100,827693693213;98,0550602622535;109,657763658045;NA;71,7796119882799;1,13789300814816;1,20525408450553;154523519739,177;135797934105,117;1,74605
"16";"AT";2006;316703,9;149706,2;106074;43564,9;140544,6;267824,5;136166,4;100076,9;36089,6;126538,1;9628,4;267824,5;136166,4;100076,9;36089,6;126538,1;282210,9;239076;122008,5;239076;122008,5;3940,73;3384,8;92,4382304176004;90,6123861219864;90,6123861219864;90,5533997745123;90,7515495995172;90,1219954980005;90,1219954980005;90,7515495995172;90,692472660176;97,2103431493112;96,1573467440663;100,82919113242;91,50405340133;96,9546749364384;93,9199248169829;92,6743946293339;97,2406927508476;0,0359504078230334;1;99,3173293077482;97,4337175604206;98,865624547625;99,2928416274193;98,5115240442354;96,6431948691536;97,4096943033967;98,8412482396199;100,004624881498;97,6985221991361;100,222395407662;99,5136643473362;97,915799225861;97,0481466888472;94,3834904842533;105,97410553149;NA;92,7463978509127;98,2015790651692;97,9153137160678;NA;98,0762199335481;97,3229867987052;97,0392826153638;97,7903200162036;NA;99,1325267091242;97,1998853853797;101,149421184614;99,203528782533;98,3171214594198;99,0175411030048;96,4433037265064;107,296670863002;NA;71,8088756786836;1,11449932339357;1,17329552679091;167465103397,786;150260390367,818;1,7452
"17";"AT";2007;328508,8;161041,7;114999,5;45845,6;148464,3;283978;149261,3;110157,3;39104;136799;12462,3;283978;149261,3;110157,3;39104;136799;293116,6;253604,7;128163,3;253604,7;128163,3;4012,73;3453,21;95,697320948027;91,7629916656768;91,7629916656768;91,5823372909894;91,7291412339112;91,2703082199592;91,2703082199592;91,7291412339112;91,5485535007803;96,1224778105189;97,9142113264084;102,710920366752;94,2158452058683;100,568587623201;101,031382510538;100,472397054661;102,331415969697;0,0438847375500919;1;99,1210793043423;97,4151130320231;98,8353241489248;99,0263160185218;98,5493760017489;96,8532492767676;97,3219807107825;98,740834055221;99,7416815757125;97,7750961061645;101,079486915816;100,095292143156;98,8305654755569;98,2223131545111;96,6816492845854;105,379903842626;NA;92,2350624620474;97,9169465846823;99,207112681517;NA;97,730473928996;97,2274401365565;98,5085212090522;99,0181830384885;NA;98,7425908880663;97,3820111408318;101,963536723777;99,6494476749134;99,294142691935;99,6776224730504;98,3463925049442;105,629768918626;NA;70,5880762575729;1,09780696785692;1,19655516325054;178911649295,789;162971865304,381;1,70293
"18";"AT";2008;333306,4;164537,4;116006,6;48513,2;149881;293761,9;156424,9;113368,1;43056,8;143428,7;12996,1;293761,9;156424,9;113368,1;43056,8;143428,7;297902,6;262414,8;134924,7;262414,8;134924,7;4089,13;3519,36;96,503215666241;95,2135370305647;95,2135370305647;94,8649153862179;95,1675168181007;95,2720624268705;95,2720624268705;95,1675168181007;94,8190636754465;97,812022709572;99,7784398554491;102,263884886232;97,3219998479482;102,037308875055;103,224450541005;101,352276976519;108,285734055637;0,0442402503524113;1;99,2670871173701;98,8207175888978;99,014190666711;99,3358126729452;98,9655039818947;98,5204905677789;98,8891341095779;99,0827411345548;100,011323629539;98,6464021813422;101,232827708933;100,560452096472;99,8625423612998;99,6425690502141;97,2204240046526;108,86831376618;NA;90,5808651520628;98,3286228955899;101,16393677862;NA;98,3245067382819;97,9099879333014;100,733230442955;101,159701931579;NA;99,2192868031853;98,4124755385672;101,959008962104;100,25069263723;100,340384754196;100,513746980352;98,1729853882767;108,926086702494;NA;68,5773615694063;1,08730287189612;1,17117022406654;182287520821,386;167651098450,149;1,68159
"19";"AT";2009;320758,8;140896,5;96706,3;44441,2;132046,4;288044;130217,3;91435,3;38781,9;120560,3;9657;288044;130217,3;91435,3;38781,9;120560,3;285417,5;256671;136194,1;256671;136194,1;4067,5;3495,05;93,6725527697106;99,8689777807049;99,8689777807049;99,9461691242282;99,9833278687177;99,2358910392534;99,2358910392534;99,9833278687177;100,060607596413;100,856212003961;99,2506484538372;98,9374175572769;98,9209225811344;98,1960284890778;88,3930571143749;84,4900523157678;99,1966715102977;0,0335261279526739;1;99,0800174502898;99,6498536695214;99,0669681352387;99,3112555766695;99,2751345131968;99,8460929039045;99,8824217094706;99,2981758064445;99,3533219437937;99,1490865024406;101,865504467534;101,163911486216;100,998717140663;98,5259951787748;95,6707074330627;104,556255434037;NA;90,8514653248363;99,0125727167007;101,303692116745;NA;99,1970515157095;98,9881387940366;101,278692800892;101,492439696412;NA;99,2561697940527;99,1582966312317;101,902048926049;101,083827968737;101,044335947395;98,92677589187;96,3023864375635;104,393357553326;NA;70,7573858381637;1,05826210382988;1,15518699022771;156665263709,454;148040134048,53;1,69369
"20";"AT";2010;326651,5;159397,7;114458,8;44801,1;147851,7;295896,6;151683;111997,2;39685,8;141313,2;10369,8;295896,6;151683;111997,2;39685,8;141313,2;290885,6;263633,5;138878,1;263633,5;138878,1;4098,21;3525,47;94,6802984738844;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0,0350453503014229;1;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;NA;91,2582099412558;99,9999999999999;99,9999999999999;NA;99,9999999999999;99,9999999999999;99,9999999999999;99,9999999999999;NA;99,9999999999999;99,9999999999999;99,9999999999999;99,9999999999999;99,9999999999999;99,9999999999999;99,9999999999999;99,9999999999999;NA;70,6891537325547;1,05994751734094;1,06595567244209;175706928872,969;165769461221,778;1,68617
"21";"AT";2011;336198,8;168858,5;121657,6;47012,5;156655,2;310128,7;167310,3;123526,3;43784;158643,6;8666,7;310128,7;167310,3;123526,3;43784;158643,6;300382,1;276404;144318,2;276404;144318,2;4161,95;3589,96;96,5969577604809;100,966159039441;100,966159039441;100,631862465615;100,694534526935;101,581254106146;101,581254106146;100,694534526935;100,361137295471;98,8815845063558;101,555313173312;101,346522738727;102,050409330995;102,922778557576;105,935342856265;106,289424666343;104,936039516887;0,0279454948864778;1;100,337177229114;100,254261050829;100,069290052486;100,088041383608;100,107052972005;100,024326962753;100,005331085065;99,8208193671942;99,4687010060184;100,82077509638;99,7306582190234;99,8184624704008;100,549222625141;99,0854151191177;99,1426047599761;99,7167497784464;NA;90,9061198412344;100,091430992616;99,7086855201745;NA;99,9023781350108;100,044975839521;99,662408009654;99,5203555928394;NA;99,2121266628741;100,741060281323;99,9859007129791;99,8882926119767;100,726856510086;99,5505281366996;99,555040391764;100,235788443167;NA;71,1828190153533;1,05701446285833;1,04703804666994;187699765214,001;177575399211,126;1,7891
"22";"AT";2012;338486,5;171286,2;122732,5;48423,4;158102,1;318653;171988,8;125801,2;46187,6;163081,9;8906,9;318653;171988,8;125801,2;46187,6;163081,9;301970,7;283548,2;150324,4;283548,2;150324,4;4205,16;3641,34;96,9988958247101;104,4573532495;104,4573532495;104,268500893637;103,772702017152;104,962133111339;104,962133111339;103,772702017152;103,58508746786;99,8531531980933;102,609675931687;100,987676317475;104,79764041898;103,623127400303;107,458388671857;107,228539876357;108,08529254862;0,0279517217788629;1;101,394039870264;100,708088747585;101,412353041807;100,692770896492;100,84426934097;100,162037526765;100,011563999809;100,71095740912;99,4787453297284;101,462964533482;100,11467335518;100,808238675302;101,579315519178;98,2875277026803;98,4825017494551;97,9555675979564;NA;91,1961443804251;101,419722300238;99,1279746302363;NA;100,831246310058;101,107205865747;98,82252002548;98,5527962359166;NA;99,4207771416394;101,186295809391;100,08685567257;100,918823967201;101,274181847164;98,7319069131962;98,7738700757012;98,8993939236113;NA;72,7309055132435;1,06188935617014;0,984136488558989;190437817407,207;179338663016,69;1,71686
"23";"AT";2013;338572,8;172383,6;121745,3;50639,5;159199,4;323910,2;173101,8;123657,2;49444,7;163979,9;9121,9;323910,2;173101,8;123657,2;49444,7;163979,9;302402,2;288624,2;154509,2;288624,2;154509,2;4219,77;3662,04;97,0881419495101;107,337918529671;107,337918529671;107,018252160462;106,400012872319;107,548044309214;107,548044309214;106,400012872319;106,083139708905;100,745217662319;102,966173036521;100,663687828342;107,106176807107;103,649546994274;108,14685531849;106,366046123146;113,031822879349;0,0281618176889768;1;102,544215002221;102,201056007588;102,531047809467;101,605432230601;102,087196334802;101,745566729871;101,265414824717;101,592385582275;100,279438324366;101,749517328776;99,6797146793343;101,280004946168;101,423628560924;97,743944599082;97,0810268035592;99,2033338323598;NA;91,0303475045367;102,762906366087;102,465665323205;NA;101,955330959243;102,469973454106;102,17357971778;101,660425823009;NA;100,361954135939;101,254469355603;99,5134481038496;101,459265363234;100,761813815016;97,4045914500573;96,4444765055223;99,7386425072992;NA;72,9826525606787;1,03282332797131;0,990904015460693;191280290533,199;185201365376,705;1,72767
