"";"geo";"time";"gdp_ind";"exp_ind";"nulc_aper";"nulc_aper_rel_imf";"nulc_aper_rel15";"nulc_aper_rel_bis";"gdp_ind_rel15";"exp_ind_rel15"
"1";"AT";1996-01-01;75,209954332249;46,5749282118959;87,1594648478279;102,72558321911;102,37415925504;102,339716403044;94,744665506751;96,4645124024964
"2";"AT";1996-04-01;75,7578185779535;46,5457487515833;86,6184934105527;102,459102280358;102,282737558501;102,222932321445;94,4438122783292;95,7939672933499
"3";"AT";1996-07-01;75,9174038186178;47,0789370718412;86,8792208674726;102,192014167108;102,076525800318;101,99974088651;94,1892962448577;95,0228590921053
"4";"AT";1996-10-01;76,1968132315098;48,4177437645483;87,2010995151013;102,60347331841;102,49829760102;102,433392871671;93,9524889861178;94,0320724271644
"5";"AT";1997-01-01;76,5838750609856;49,4435344284473;86,1449805379428;101,052315154503;100,536768004073;100,457042410856;94,3296122194516;94,2258992174804
"6";"AT";1997-04-01;76,829338799804;51,4545297796288;86,8114666312424;102,48888863546;102,123194496668;102,015973785106;93,410422463598;94,8371110098158
"7";"AT";1997-07-01;77,7702155110768;53,7618292868938;86,4645044557996;102,056001962239;101,759720075881;101,63595925694;93,970539511703;95,4368187025191
"8";"AT";1997-10-01;78,6802571080517;54,5250048079793;86,190503849126;101,904680416462;101,570400284727;101,528771800848;94,1869018452999;95,2797280235052
"9";"AT";1998-01-01;79,3743176632123;55,7709677633281;86,3141776485388;102,315261307627;101,979841639826;102,003736035339;94,3485899649121;95,9715545281716
"10";"AT";1998-04-01;80,2633967921338;56,5046985562799;86,2008999491538;101,336221852368;100,966436142015;101,009617499288;95,2453885229214;96,2537905152827
"11";"AT";1998-07-01;80,4557105313073;56,9609592084408;86,5618938787822;101,421290267059;101,041955397022;101,095774583724;94,8937656563556;97,4598707823216
"12";"AT";1998-10-01;80,7727171449659;57,0028715241626;86,9093143899568;101,03017640496;100,556442606149;100,606642243643;95,1863911871813;98,0949858504245
"13";"AT";1999-01-01;81,5917410580704;57,5822164452786;87,0185223290829;101,458937147916;101,107411831075;101,222195254911;95,1845281121002;98,6897125219791
"14";"AT";1999-04-01;82,3841223504877;59,0372104435941;86,7003686459065;100,121380435089;99,7431784230176;99,8597555828248;95,7445395127888;97,7969356584297
"15";"AT";1999-07-01;83,5188004599571;61,0707535595626;86,1977419186823;99,7668268991501;99,4216070365749;99,5267666708527;95,9169262510882;98,5640876530969
"16";"AT";1999-10-01;84,2313891320422;62,7636927933365;86,4125460278997;100,023936246037;99,6662622333582;99,7908293283425;95,6879527023793;98,6970260760755
"17";"AT";2000-01-01;85,1016696605804;65,4813616197253;86,3058821221056;99,4141899551586;99,0689182450011;99,2612421657908;95,5534193198197;99,0638321868023
"18";"AT";2000-04-01;85,7934311063416;67,5239238416086;86,1786704666871;99,2655090137522;98,9528737644664;99,1057135577796;95,4221117086848;98,9680160186228
"19";"AT";2000-07-01;86,2936902633055;69,177868705692;86,1133396113637;98,282464155639;97,9956140948681;98,1627733542122;95,706560741783;99,1534702423268
"20";"AT";2000-10-01;87,0453637951804;71,8578695014954;85,9917218158178;97,6056763909225;97,3080222593494;97,4679235612534;96,2488249767202;99,4492575058498
"21";"AT";2001-01-01;86,9425800808543;72,0626562593258;86,7422352591902;98,6793919481732;98,5404834285769;98,6749035054779;94,9909166503775;100,080434346294
"22";"AT";2001-04-01;86,8627874605221;71,6098440888382;87,0561447154662;98,8197583740094;98,6110894143763;98,7406576589445;94,8118313578606;100,053157421769
"23";"AT";2001-07-01;87,0210202838927;72,7804709830162;87,1411513278491;98,3033655499183;98,0614911251472;98,1871918863535;95,0558072099191;102,61893273251
"24";"AT";2001-10-01;87,3136833862636;72,9245114098321;87,3960501475257;97,9255926878584;97,6120357181851;97,7541366201204;95,3414735702558;102,886958166249
"25";"AT";2002-01-01;87,9086117537911;75,018535588994;87,2455049112522;97,4345376484077;97,0869623597975;97,3323517035107;96,0925645431309;105,191327415943
"26";"AT";2002-04-01;88,2330566625655;75,664462733187;87,4662862985067;97,8092971302748;97,4387787907318;97,7034914150743;95,9496454130551;103,717892896464
"27";"AT";2002-07-01;88,5990207822584;74,8386840063399;87,5109113029964;97,5964818599396;97,2290112021125;97,4832538360506;95,9013526318617;101,473354760241
"28";"AT";2002-10-01;88,742512257127;74,7346990204986;87,6704917202971;97,3439204198526;96,9771973639004;97,2393438435867;95,9859344353193;100,475944650886
"29";"AT";2003-01-01;88,8597668364964;75,4127235710354;88,4693807762757;97,4786562311571;96,9504681007424;97,1857505406659;96,7760484536739;102,969238511442
"30";"AT";2003-04-01;89,003258311365;74,3325530038265;88,4828121407494;97,171951574255;96,6807888551933;96,9005072477027;96,7713634347899;102,101450560641
"31";"AT";2003-07-01;89,3931602171576;76,3589338886273;88,7664393222467;97,0625785556134;96,6031941598709;96,7891191451675;96,4992604849895;102,494737898718
"32";"AT";2003-10-01;89,682036551106;77,2637624261395;89,0384087487307;97,7763370741928;97,291995480053;97,5297894863248;96,2216750278711;101,235430908573
"33";"AT";2004-01-01;90,8206366707273;79,453813556512;88,4724627846287;96,776389112889;96,318842735392;96,5343497291189;97,1812315576804;101,101346271696
"34";"AT";2004-04-01;91,2086451923087;81,3576407079998;88,8250401252094;96,9540172837454;96,6075715346536;96,7882668282623;97,0635665140627;100,191822364371
"35";"AT";2004-07-01;91,8567235594812;81,9022355445617;88,7930721779501;96,5720326528102;96,2652139752088;96,4513858064027;97,6298557452213;101,271502974217
"36";"AT";2004-10-01;92,0126572734523;83,8434654588139;89,2561500204065;96,8338497478785;96,5389643358989;96,7214217173845;97,5684276673354;102,516531290178
"37";"AT";2005-01-01;92,2899028186743;83,9312691075727;89,3675870708542;96,7112139727545;96,443249902101;96,5556236137674;97,6338913426984;101,29013418521
"38";"AT";2005-04-01;93,5389954311963;87,0346373457302;89,1986129830559;96,6192552104876;96,388870905961;96,500927916415;98,3571060512206;103,180322202418
"39";"AT";2005-07-01;94,0472338501934;88,6495878401231;89,7517994255871;97,3742846561675;97,2203885265193;97,3252196921042;98,0999467561006;102,170932739782
"40";"AT";2005-10-01;94,9118342260978;90,4258211696985;89,9840626942824;97,1849582513422;97,1262815993965;97,1859510206589;98,4388598425896;102,202062040312
"41";"AT";2006-01-01;95,8788125911402;92,3169154657771;90,0793476683572;97,3244628139615;97,3162402217445;97,3999525745747;98,5819425199878;101,027335430724
"42";"AT";2006-04-01;96,4963263274736;94,6313772042098;90,7808839658319;98,3396987235721;98,4160118558817;98,4821382396285;98,0189283113208;101,178864865329
"43";"AT";2006-07-01;97,5311960406631;95,4828869096962;90,87258181396;97,8737403770539;98,0091276382249;98,0657432593981;98,5002429034789;100,850536835202
"44";"AT";2006-10-01;98,7172660072956;97,5225311855482;90,6771627888103;97,9330780651724;98,1945656903063;98,2662228203017;98,4924423320195;98,882504727512
"45";"AT";2007-01-01;99,4632593865367;99,7502503465061;91,1265989208493;97,9588911077804;98,1023399456746;98,2161456272691;98,8470553644266;100,74367454458
"46";"AT";2007-04-01;100,616736096389;101,14264113906;91,1973622582721;97,7502633045967;97,9346585776232;98,0212162003315;99,3583206668629;100,31312237239
"47";"AT";2007-07-01;100,897227443116;102,787036361587;92,0676268916421;98,3400103242924;98,5568954522819;98,62009910437;99,1510019179359;100,125608308548
"48";"AT";2007-10-01;101,601160644522;104,020796997168;92,4130433560661;98,0295133556773;98,2866905732573;98,3186127861363;99,2541965477227;100,473887711706
"49";"AT";2008-01-01;102,990228446948;105,548739646265;93,1395292041897;97,9617268328084;98,2210245777559;98,3983187713996;100,173458159071;100,720216437198
"50";"AT";2008-04-01;102,455076923805;104,66115351712;94,7369310522874;98,9515302677976;99,1594556967913;99,2928004846581;99,8918342416844;100,066405781505
"51";"AT";2008-07-01;101,882463441625;102,040572713226;95,8208182806161;98,9568713301149;99,1397693638503;99,256322613167;99,9872755784144;98,5420376780957
"52";"AT";2008-10-01;99,9698749047813;98,0859600374028;97,9249328892867;99,0169579818196;99,1808265688307;99,2738651456205;99,9002430902035;100,717406992214
"53";"AT";2009-01-01;98,4459710981662;90,6735813145347;99,5571566488974;98,418134104099;98,4256225939528;98,3930655544744;101,912373318976;103,730140109912
"54";"AT";2009-04-01;97,5691989666179;88,4604518837331;100,286366499327;99,4318482813808;99,4192697260157;99,4224460166274;100,964155996368;101,743218692474
"55";"AT";2009-07-01;97,8916152494517;88,1309892500216;100,404835529558;99,6570322034419;99,6431777878978;99,6368994005151;100,829380190067;98,278680987206
"56";"AT";2009-10-01;98,9233744028655;91,0661776896499;99,7973962771152;99,2341380239586;99,2427283494976;99,2287520926608;101,212499315475;98,7011689649041
"57";"AT";2010-01-01;98,1410009984221;94,9581871597111;100,398771071601;99,9670768229113;99,9623489456218;99,9369715608644;99,7835499993415;100,265983792589
"58";"AT";2010-04-01;99,7651189265052;99,4672095814737;99,8659006844361;99,9922314468475;100,021632949811;100,022832016595;99,9198518209682;99,7035985830948
"59";"AT";2010-07-01;100,721277953198;102,192571174672;99,5535036683069;99,739712623964;99,7301751073323;99,7387791091217;100,159956094891;100,592701970814
"60";"AT";2010-10-01;101,372602121875;103,382032084143;100,181824575656;100,30645335651;100,290896238949;100,306612452895;100,134268291258;99,4793888586815
"61";"AT";2011-01-01;102,847954147644;105,467832960853;99,392341315015;99,3246440912977;99,3995069049328;99,4292786849693;100,479078091543;99,4209047826221
"62";"AT";2011-04-01;103,058255036825;106,406350511635;100,206525280757;99,5988225405296;99,6266064563158;99,6333329267441;100,567149180082;99,5548211631165
"63";"AT";2011-07-01;103,06799244134;106,505030141056;101,012248857309;100,438034509287;100,449166186239;100,468250906641;100,111634508433;98,5295988399182
"64";"AT";2011-10-01;103,236503636143;108,171442592728;101,715740671764;100,565912042657;100,527082029362;100,50674356283;100,434925790144;100,218541552687
"65";"AT";2012-01-01;104,139377421461;108,047297252489;102,191149945348;100,186709966729;100,133552359567;100,130250621249;101,228709173771;98,7157524768433
"66";"AT";2012-04-01;103,466414576083;107,904317896957;103,5092085163;100,821770925539;100,716582725083;100,694776643241;100,600629911466;97,9756753102039
"67";"AT";2012-07-01;103,582451979888;108,668554489326;104,271470761104;101,293913622324;101,191541376232;101,169383874975;100,607102534976;97,7943579688882
"68";"AT";2012-10-01;103,501577425721;108,025014755523;104,955626309963;101,183494399477;101,057578785868;101,051148332396;100,883660096639;98,2818714233987
"69";"AT";2013-01-01;102,993744731912;107,554429641026;105,694389093749;101,416996776767;101,244398568263;101,220357801138;100,594058580374;97,6341214685703
"70";"AT";2013-04-01;103,519294092269;109,340743147801;106,293592305427;101,917162493159;101,797591378558;101,793808508606;100,438024427266;98,4855152524041
"71";"AT";2013-07-01;103,746364955893;108,99350757008;106,841111085753;102,389364071299;102,220453751927;102,202973716692;100,156583086707;96,9883278908001
"72";"AT";2013-10-01;104,25460337489;109,320848061224;106,898962975385;102,143737809256;101,995394011943;101,982828056962;100,316639362281;96,0980331620443
"73";"AT";2014-01-01;104,237562916988;111,111671120955;107,748440734047;102,45222238225;102,348967697751;102,348967697751;99,7031843137878;97,1643262254957
"74";"AT";2014-04-01;104,238915334282;110,899722131957;108,740869315663;103,170781377549;103,010743819195;103,010743819195;99,5092676527165;96,022258176018
"75";"AT";2014-07-01;104,470043449787;112,608312167172;108,797218121314;103,061626946348;102,87537108055;102,87537108055;99,2027008766946;95,9644959354856
"76";"AT";2014-10-01;104,761895101781;113,640999794417;109,247083400408;103,302411502732;103,163235713364;103,163235713364;98,8640063799566;95,1482424911282
"77";"AT";2015-01-01;104,656000827679;113,396953399076;109,619538835902;103,388721426839;103,207831714209;103,207831714209;98,3684236653124;93,7075665406371
"78";"AT";2015-04-01;105,335184792609;114,563336008117;109,907382741779;103,203531336278;102,994748540696;102,994748540696;98,4835049393891;93,6937126802045
"79";"AT";2015-07-01;105,853836824768;116,393949241002;110,607893999228;103,669968218899;103,456400259015;103,456400259015;98,5348070222644;95,1823374017982
"80";"AT";2015-10-01;105,947965068414;117,265619300887;111,22217657415;103,862648139711;103,642090223378;103,642090223378;98,2483197382958;95,5584487584061
"81";"AT";2016-01-01;106,800393688674;118,268596932178;111,64245932826;104,120075524995;103,917425002844;103,917425002844;98,4134483962928;96,0160940353581
"82";"AT";2016-04-01;107,255211624568;118,808416947961;111,901058098337;104,098387770386;103,92012517166;103,92012517166;98,4118963550282;95,362781128855
"83";"AT";2016-07-01;107,82295640449;119,407391687833;112,564560875398;104,255189076778;104,0619223495;104,0619223495;98,5745773597771;95,5132438523898
"84";"AT";2016-10-01;108,817118357138;119,871345106803;112,350330231016;103,690379722175;103,472919244661;103,472919244661;98,944948507697;94,6580632189145
"85";"AT";2017-01-01;109,259629295658;122,395898959487;112,579916809321;103,860765480932;103,677466219167;103,677466219167;98,4953756390226;94,8576090273366
"86";"AT";2017-04-01;110,186440867075;123,961244371348;112,402860420731;103,463128426802;103,268537954784;103,268537954784;98,7478487089346;94,813536821745
"87";"AT";2017-07-01;111,02277572154;125,209594737086;112,638402192306;103,483507083364;103,303800360392;103,303800360392;98,7623545180839;94,7010948788204
"88";"AT";2017-10-01;111,529932206702;129,60481726363;113,680983047502;104,007068959265;103,827913618551;103,827913618551;98,4887451350512;96,292229210924
"89";"AT";2018-01-01;112,41535980893;129,766100098812;114,2247378585;103,762634966652;103,602367307211;103,602367307211;99,0619370016225;96,6079680156289
"90";"AT";2018-04-01;112,72573957785;132,085601925844;115,236521642692;104,046110314987;103,862660714506;103,862660714506;98,9244571256659;97,769183902429
"91";"AT";2018-07-01;113,072093646783;133,34641987917;115,964450758455;103,74881631924;103,511009096676;103,511009096676;99,1560691823571;98,9439920221308
"92";"AT";2018-10-01;114,01215890768;134,060255585546;116,264010143613;103,516944897354;103,263538659897;103,263538659897;99,6662489140372;98,9020194468668
"93";"AT";2019-01-01;114,551908649621;136,341293578529;117,090227095355;103,659239647297;103,408135336064;103,408135336064;99,6713080826708;99,6735357199817
"94";"AT";2019-04-01;114,63251272033;135,381819869886;118,012536362763;103,754098094003;103,460403902921;103,460403902921;99,7168767820183;99,6264966706273
"95";"AT";2019-07-01;114,8146833298;136,503637484996;118,715129878393;103,705610673237;103,350855558417;103,350855558417;99,5986980341177;99,6835476243009
"96";"AT";2019-10-01;115,073535999827;136,223249398174;119,490605061987;104,029093963896;103,704889943916;103,704889943916;99,7676208166691;99,2643445232568
"97";"BE";1996-01-01;73,5403425676048;55,1991144418373;80,3819831879412;97,4611115765383;99,4199806442337;98,7525034334491;97,813303884449;110,922406952846
"98";"BE";1996-04-01;74,0554056286831;56,3707581375541;81,3225720542476;98,7282000793504;100,669896744563;99,9945492840462;97,5534584281764;112,428917291317
"99";"BE";1996-07-01;74,3963209781352;56,8251549055137;81,4343921618929;98,4476298606545;100,353293486698;99,7247153726951;97,3999491943976;111,239514175374
"100";"BE";1996-10-01;74,9840832736686;58,0882878833701;81,3202415162244;98,23750135726;100,058055976697;99,4810991799517;97,5358915461865;109,77575002742
"101";"BE";1997-01-01;75,7356391474363;60,1685798939233;81,8166279001568;99,7760337389241;99,8638378026313;99,3520541330324;97,9383141877565;110,987152838865
"102";"BE";1997-04-01;76,905986671807;61,6456235266867;81,2218279550067;99,2444741844641;99,529792193903;98,9082513498784;98,1290680834267;109,792444114642
"103";"BE";1997-07-01;77,5837418075673;62,6681251704079;80,8348192274842;98,657248909644;99,0596650508159;98,3888372452597;98,1306651059998;108,154468440637
"104";"BE";1997-10-01;78,0168530043509;63,4896408355876;80,629616020848;98,6109612434217;98,9356584459771;98,330983224037;97,5784231968587;107,760840238029
"105";"BE";1998-01-01;78,2196398083384;63,9720652725201;81,5835495324347;99,8483807051808;99,9487717478842;99,5746765610167;97,0738801220013;106,754976562365
"106";"BE";1998-04-01;78,479704797048;64,5966611494757;81,5737494592926;99,1943431797593;99,2721395187219;98,9278675020485;96,8191447855637;106,786080976768
"107";"BE";1998-07-01;78,709037836647;65,3041782646879;82,4456803167635;99,8201466725868;99,9082957101949;99,5355796334139;96,2640406971641;107,746092381224
"108";"BE";1998-10-01;78,8841769014705;64,3589342369957;82,4891495624825;99,3351148051047;99,2205723323384;98,9755735616703;96,1109496108473;105,89064954475
"109";"BE";1999-01-01;79,7084320096932;64,2787721993116;83,2390151206175;100,157570141779;100,271355299799;99,9815172503822;96,009591546564;105,092688735984
"110";"BE";1999-04-01;80,7988103761635;66,3927555010654;83,1363613834664;99,1977579360169;99,2725179484907;99,0034344101642;96,7561265266465;105,622631939231
"111";"BE";1999-07-01;81,9732334636779;68,9669444140892;83,0660124528197;99,2176862310857;99,3081306321755;99,0374184360323;96,8047628803463;106,706086386231
"112";"BE";1999-10-01;82,9439885443631;71,116216438954;83,0752254348423;99,1944040044183;99,2400444829845;99,003823569765;96,6891634581637;107,072936304063
"113";"BE";2000-01-01;83,5337335462907;74,1135795871437;83,2918013339957;98,7710344846028;98,6462321320617;98,5481601387875;96,4027426797545;107,961228004639
"114";"BE";2000-04-01;84,1347138844523;75,6411601567081;82,9499474189389;98,2256592194118;98,1710900994691;98,0167256067034;96,0199920266063;106,507008491968
"115";"BE";2000-07-01;84,5248664426943;76,8382175419081;83,4011397471358;97,8103118415809;97,7847549175414;97,6283907441257;95,9398601732421;105,596274472818
"116";"BE";2000-10-01;85,3512144076665;77,6835494646606;83,9318517857401;97,905815015699;97,8531881881726;97,7113927936601;96,3104415129681;103,518815761066
"117";"BE";2001-01-01;85,3992399625489;77,5893009819487;84,6303836331057;98,4365751917484;98,3659495898831;98,2978843678949;95,5926670706097;103,641961911277
"118";"BE";2001-04-01;85,4146610122818;76,2489103880634;85,6527892585369;99,4531286218038;99,2878086926721;99,2665782344367;95,3458407825859;103,250928778014
"119";"BE";2001-07-01;85,2518587872446;75,9281170162441;87,4057364240658;100,84596833676;100,534835934336;100,605794754634;95,10053593488;103,914853051046
"120";"BE";2001-10-01;85,1668227130033;75,7101401710196;88,9230816135828;102,067211666374;101,810020094003;101,826286365179;94,8048821521018;104,154327728859
"121";"BE";2002-01-01;85,8989921242496;77,7904321815728;88,9573362239496;101,589460491572;101,286400399012;101,199071616545;95,4751910884383;105,518019479654
"122";"BE";2002-04-01;86,6341355950873;79,0282966910287;89,2150038803945;101,850730581071;101,487945141358;101,436090838949;95,7745314787953;105,338321559254
"123";"BE";2002-07-01;87,0979787409814;79,5782489314451;88,8244163525061;101,09327951822;100,735754989743;100,695786179322;95,7986284543809;105,323153578223
"124";"BE";2002-10-01;87,4245745442529;79,6120854437285;88,6940174771078;100,453830254119;100,083763804857;100,063935828516;95,9577360579787;105,338971001815
"125";"BE";2003-01-01;87,1931486479044;79,1042473173128;89,117170982677;100,174197828084;99,7441866642645;99,6587035208634;95,9422502970529;105,279509283428
"126";"BE";2003-04-01;87,3795230489618;79,735813806241;89,5833773948609;100,167733935277;99,6833694794136;99,6353211325405;95,9402831911567;106,784868433994
"127";"BE";2003-07-01;87,7368508013438;80,3040639030853;90,0889193784791;100,242426531958;99,8004408321216;99,7580682579037;95,5972043393746;105,541157159961
"128";"BE";2003-10-01;88,3481852728975;81,9723637018452;89,9914183722397;100,422572212138;99,9928260433123;99,9725505933951;95,3704368603608;104,937825658794
"129";"BE";2004-01-01;89,6720823924657;83,2325922580463;89,2373246336993;99,1807591660753;98,7900451442507;98,7221592239653;96,3428351432864;104,395794200236
"130";"BE";2004-04-01;90,5331277193369;84,6490786992983;88,8275262367588;98,3383474513468;97,9812760795123;97,9616167130313;96,687252476072;103,192436383438
"131";"BE";2004-07-01;91,3236768188577;85,8825865762714;88,6502451505921;97,6821637086715;97,3117979149765;97,2952673914581;97,271018412128;104,492350673202
"132";"BE";2004-10-01;91,6481797653797;87,247083869895;89,2186794140504;98,0181146114584;97,7565646417502;97,72973755371;97,1346906408892;104,397282432388
"133";"BE";2005-01-01;92,1315195241505;88,2344420115879;88,9963490278511;97,5020715739035;97,2251217009382;97,1798754800097;97,2400933417801;104,921771653279
"134";"BE";2005-04-01;92,6833728038773;89,6368420078122;89,5284840395637;97,9552002836205;97,6131241866176;97,5976575343071;97,1520251645902;104,5362335016
"135";"BE";2005-07-01;93,049953186099;90,4329439835087;90,3549288212064;98,7358332742602;98,3421192739673;98,3374873275949;96,74626639153;103,19049117326
"136";"BE";2005-10-01;93,7636173376659;91,4682250825128;90,4249966420924;98,3535938301274;98,1353120648244;98,1627147162323;96,7278541019004;102,097972692806
"137";"BE";2006-01-01;94,339042793413;93,4824415004097;91,0814628871671;98,8996456115882;98,6355749316394;98,700243972083;96,4949798458622;100,843107957336
"138";"BE";2006-04-01;94,6748912265242;94,6415961830091;91,8026695047129;99,6826415415389;99,3638241896882;99,4604801420849;95,902449774869;100,060093195312
"139";"BE";2006-07-01;95,5083989645867;95,5824835782185;91,8497425299098;98,9950258934222;98,8051622435693;98,8919490343158;96,2506724319273;100,989566257746
"140";"BE";2006-10-01;96,592719061519;96,5714391518218;92,0494432862939;98,960253386949;98,7300910485149;98,8744846490526;96,3559404683328;99,1808515638141
"141";"BE";2007-01-01;97,9616676763783;99,2284040820194;92,2500320347606;98,8771739224411;98,5601953095297;98,7800838372215;97,0008839054535;100,835682176291
"142";"BE";2007-04-01;98,4090984193424;100,241175913196;93,163120379411;99,448577379101;98,9998586648291;99,2054644352769;96,9589587909964;100,283489006589
"143";"BE";2007-07-01;99,1688054193975;100,658976968299;92,9662096200094;98,7150483267008;98,1135587794114;98,2751457659511;97,3078707195154;99,1731149225573
"144";"BE";2007-10-01;99,5711846670706;100,844569512068;93,9653244693467;99,0803440602587;98,5976213845058;98,792943094364;96,879901121402;98,0960581820487
"145";"BE";2008-01-01;100,00231315746;102,805489792592;95,2679100782646;99,4613917279307;98,8473668496315;99,1080653545041;97,1941820496982;99,2459309952392
"146";"BE";2008-04-01;100,065759762075;105,868928533438;96,3720811686029;100,13142391383;99,4775097372126;99,6656400784599;97,5246976784178;102,331366244885
"147";"BE";2008-07-01;99,4800903232913;105,146017983453;98,3964638540759;101,208524141739;100,635423794234;100,817952582884;97,5554833505397;102,557186803657
"148";"BE";2008-10-01;97,3226854656606;94,4122920933292;101,275131507517;102,256568935382;101,682146097293;101,850683348325;97,211141707639;97,1571508772572
"149";"BE";2009-01-01;96,375612711351;88,0993864046201;101,414023938344;100,651352159252;100,225288069178;100,175422142161;99,0434130981607;99,2603918046358
"150";"BE";2009-04-01;96,4216555598392;88,3400177387553;101,212372209108;100,583982382887;100,190539287088;100,200628049679;99,1263469340171;99,9557934616711
"151";"BE";2009-07-01;97,6401387894476;91,8071710896773;100,339318541619;99,7946800510293;99,4649089219672;99,4450836008543;100,110006394825;101,293782605713
"152";"BE";2009-10-01;98,4244093187201;93,9452610911694;99,9567298439249;99,4952190659895;99,2876006744598;99,2740443884178;100,290623885028;100,845815865678
"153";"BE";2010-01-01;98,9344054634576;95,4700824601613;99,3857751088249;99,0997394742247;99,1061640192853;99,0441893851398;100,255791946682;100,042960742286
"154";"BE";2010-04-01;99,9091259569312;100,640679111871;99,7127939285797;99,7322367072264;99,6934868076884;99,7148498301982;100,127157531574;101,146409598983
"155";"BE";2010-07-01;100,324833397588;101,981214926839;100,029581877323;100,179533639147;100,156596719391;100,175598428049;99,8593648623465;100,591732829393
"156";"BE";2010-10-01;100,831635182023;101,908023501128;100,871849085272;100,998332691085;101,055762686091;101,078372313999;99,7682019609918;98,3023789789232
"157";"BE";2011-01-01;101,316957647188;104,832340444689;101,932062428015;101,691740595199;101,808924082107;101,856427206991;99,5137754688624;99,2215871655185
"158";"BE";2011-04-01;101,527895577463;105,318976293021;102,102802682344;101,498481284849;101,592645343872;101,603032961276;99,6002053188854;99,331813676112
"159";"BE";2011-07-01;101,817701162086;106,085598388917;103,464893550594;102,821719013287;102,823804454356;102,857616759607;99,6339541911768;98,9296975545035
"160";"BE";2011-10-01;102,1146665198;102,289228843376;103,675535016593;102,551338940696;102,505910570524;102,476266577791;99,9947008495656;95,2317720626839
"161";"BE";2012-01-01;102,333755576362;105,228939221709;104,633905262841;102,731937756692;102,730410286751;102,72503471237;100,071011401139;97,0068582964736
"162";"BE";2012-04-01;102,332764223165;104,410327978185;105,662585224308;103,274030323359;103,318694214732;103,279976279708;100,124190531577;95,7669504287401
"163";"BE";2012-07-01;102,582585228837;103,529852553404;105,83445765169;103,138622456305;103,056556939668;103,022771936399;100,347110385657;94,2335151343684
"164";"BE";2012-10-01;102,535440876797;103,318846320152;106,581428263975;103,246606878854;103,179208693274;103,155900432256;100,558180063223;94,6309723342372
"165";"BE";2013-01-01;102,252905215619;102,826546849592;106,964847262474;103,229559992922;103,101870893668;103,057098399401;100,310721149148;93,8579799925365
"166";"BE";2013-04-01;102,849809990637;103,370835467781;107,309711799983;103,342554906131;103,276663047343;103,251469401745;100,361348538681;93,184733555577
"167";"BE";2013-07-01;103,169246020818;105,130479327597;107,589375607085;103,631752512355;103,653043456288;103,603767750834;100,071556636278;94,1057812645829
"168";"BE";2013-10-01;103,394503497274;106,630032228189;107,870753761427;103,618731870346;103,703699042436;103,668269368782;99,9241009211038;94,6472251209454
"169";"BE";2014-01-01;103,839951533844;107,703216029794;107,708258298674;102,886292497975;103,062781029001;103,062781029001;99,8395542821536;94,7295144073146
"170";"BE";2014-04-01;104,114336068734;109,261728689986;107,163032005664;102,325666921319;102,660230445656;102,660230445656;99,6206334537414;94,8885878780399
"171";"BE";2014-07-01;104,832075783444;111,010045305347;107,273610879042;102,354634934545;102,679942631538;102,679942631538;99,7429024984035;94,9988374952431
"172";"BE";2014-10-01;105,377870793633;111,703621196614;106,893207563581;101,737948369328;101,995905220251;101,995905220251;99,7189709475658;93,9859225383648
"173";"BE";2015-01-01;105,92256430027;112,617787912596;106,383713793763;101,181480480894;102,403470311202;102,403470311202;98,7275472795846;92,1823598995816
"174";"BE";2015-04-01;106,631051385141;113,650309811027;106,157488301501;100,660815234774;101,710822508995;101,710822508995;99,0457942522354;92,6338089354701
"175";"BE";2015-07-01;106,832846835931;113,226845133696;105,912160319795;100,28346146242;101,409121325029;101,409121325029;98,669005192037;91,9557997000134
"176";"BE";2015-10-01;107,278184722146;116,546453864533;106,145124635945;100,170324793972;101,247603765283;101,247603765283;98,7703857325471;94,1235482569096
"177";"BE";2016-01-01;107,469736189899;115,83893674932;106,78038964357;100,595513701115;101,590300760339;101,590300760339;98,3963264309138;93,3529085760354
"178";"BE";2016-04-01;108,190560114556;121,779059918582;105,997879271829;99,4516701568921;100,416153707405;100,416153707405;98,7394494834035;97,4741961157255
"179";"BE";2016-07-01;108,447540893319;122,770629471675;106,74613066238;99,8016024620892;100,720596289207;100,720596289207;98,5311963853123;97,7833423177355
"180";"BE";2016-10-01;109,00346973619;125,4037781443;106,448921148818;99,3199782512453;100,684832533568;100,684832533568;97,985083569941;98,4200935920141
"181";"BE";2017-01-01;109,848212810486;127,354823391195;106,973089934653;99,6880776596011;100,74095890851;100,74095890851;98,3386123045029;98,3005800202432
"182";"BE";2017-04-01;110,198380789778;127,067866531659;107,984706713193;100,444251509984;101,596699472569;101,596699472569;97,8954467933703;96,7073166454359
"183";"BE";2017-07-01;110,337610838795;126,647306275983;108,611353731137;100,804119036833;102,142643580955;102,142643580955;97,1350379017489;95,1913117945039
"184";"BE";2017-10-01;111,234565181473;130,394445874469;108,838182931515;100,639127989175;102,043748478412;102,043748478412;97,1058133476677;96,1336474019488
"185";"BE";2018-01-01;111,469075287768;129,650333046401;109,129734995811;100,214112026664;101,593729298175;101,593729298175;97,067391357883;95,8562046923542
"186";"BE";2018-04-01;111,778267334912;127,924380477785;109,925033455944;100,35755336242;101,848266526501;101,848266526501;96,7969672957301;93,7345845261606
"187";"BE";2018-07-01;111,958473316076;128,985075266272;110,261466494981;99,8989179024607;101,396786357317;101,396786357317;96,6933757534269;94,3387934737239
