"";"geo";"time";"B11__CP_MEUR";"B11__CP_MNAC";"B1G__CLV15_MNAC";"B1G__CP_MEUR";"B1G__CP_MNAC";"B1GQ__CLV15_MNAC";"B1GQ__CP_MEUR";"B1GQ__CP_MNAC";"D1__CP_MEUR";"D1__CP_MNAC";"D1_D4_MD5__I16";"D11__CP_MEUR";"D11__CP_MNAC";"D12__CP_MEUR";"D12__CP_MNAC";"EMP_DC__THS_HW";"EMP_DC__THS_PER";"P6__CLV15_MNAC";"P6__CP_MEUR";"P6__CP_MNAC";"P61__CLV15_MNAC";"P61__CP_MEUR";"P61__CP_MNAC";"P62__CLV15_MNAC";"P62__CP_MEUR";"P62__CP_MNAC";"P7__CLV15_MNAC";"P7__CP_MEUR";"P7__CP_MNAC";"SAL_DC__THS_HW";"SAL_DC__THS_PER";"B1GQA__CLV15_MNAC";"nulc";"nulc_eur";"nulc_va";"nulc_aper";"nulc_aper_atot";"nulc_aper_eur_atot";"nulc_aper_eur";"nulc_aper_va";"rulc_aper";"emp_ind";"lp_ind";"d1_per_ind";"gdp_ind";"exp_ind";"exp_goods_ind";"exp_serv_ind";"tbalance_gdp";"nulc_aper_long";"nulc_aper_eur_long";"rulc_aper_long";"nulc_long";"nulc_eur_long";"nulc_aper_atot_long";"nulc_aper_eur_atot_long";"emp_ind_long";"lp_ind_long";"d1_per_ind_long";"gdp_ind_long";"exp_ind_long";"exp_goods_ind_long";"exp_serv_ind_long";"tbalance_gdp_long";"exch_eur";"nulc_rel_ecfin15";"nulc_eur_rel_ecfin15";"nulc_va_rel_ecfin15";"nulc_aper_rel_ecfin15";"nulc_aper_atot_rel_ecfin15";"nulc_aper_eur_atot_rel_ecfin15";"nulc_aper_eur_rel_ecfin15";"nulc_aper_va_rel_ecfin15";"rulc_aper_rel_ecfin15";"emp_ind_rel_ecfin15";"lp_ind_rel_ecfin15";"d1_per_ind_rel_ecfin15";"gdp_ind_rel_ecfin15";"exp_ind_rel_ecfin15";"exp_goods_ind_rel_ecfin15";"exp_serv_ind_rel_ecfin15";"tbalance_gdp_rel_ecfin15";"nulc_aper_long_rel_ecfin15";"nulc_aper_eur_long_rel_ecfin15";"rulc_aper_long_rel_ecfin15";"nulc_long_rel_ecfin15";"nulc_eur_long_rel_ecfin15";"nulc_aper_atot_long_rel_ecfin15";"nulc_aper_eur_atot_long_rel_ecfin15";"emp_ind_long_rel_ecfin15";"lp_ind_long_rel_ecfin15";"d1_per_ind_long_rel_ecfin15";"gdp_ind_long_rel_ecfin15";"exp_ind_long_rel_ecfin15";"exp_goods_ind_long_rel_ecfin15";"exp_serv_ind_long_rel_ecfin15";"tbalance_gdp_long_rel_ecfin15";"exch_eur_rel_ecfin15";"nulc_rel_ecfin20";"nulc_eur_rel_ecfin20";"nulc_va_rel_ecfin20";"nulc_aper_rel_ecfin20";"nulc_aper_atot_rel_ecfin20";"nulc_aper_eur_atot_rel_ecfin20";"nulc_aper_eur_rel_ecfin20";"nulc_aper_va_rel_ecfin20";"rulc_aper_rel_ecfin20";"emp_ind_rel_ecfin20";"lp_ind_rel_ecfin20";"d1_per_ind_rel_ecfin20";"gdp_ind_rel_ecfin20";"exp_ind_rel_ecfin20";"exp_goods_ind_rel_ecfin20";"exp_serv_ind_rel_ecfin20";"tbalance_gdp_rel_ecfin20";"nulc_aper_long_rel_ecfin20";"nulc_aper_eur_long_rel_ecfin20";"rulc_aper_long_rel_ecfin20";"nulc_long_rel_ecfin20";"nulc_eur_long_rel_ecfin20";"nulc_aper_atot_long_rel_ecfin20";"nulc_aper_eur_atot_long_rel_ecfin20";"emp_ind_long_rel_ecfin20";"lp_ind_long_rel_ecfin20";"d1_per_ind_long_rel_ecfin20";"gdp_ind_long_rel_ecfin20";"exp_ind_long_rel_ecfin20";"exp_goods_ind_long_rel_ecfin20";"exp_serv_ind_long_rel_ecfin20";"tbalance_gdp_long_rel_ecfin20";"exch_eur_rel_ecfin20";"nulc_aper_eur_long_rel_ecfin14";"XPERF";"XGSVD";"XMKT";"eci"
"1";"AT";1991-01-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;77,435085766761;76,1470486969858;108,867267784726;76,8661856626195;75,5969713408166;75,895889941842;74,6483035403821;87,0701621977926;77,0031390478236;59,5863650925889;67,0198593518058;38,4805237218148;32,1538922603678;57,3331014191183;45,0604656580755;1,01678922183378;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;108,112241380267;105,144010398153;105,564714694368;107,71463417462;104,769522117695;105,522305106321;102,653654358194;95,0675668696657;93,490676254614;101,020914004182;88,9898529393705;95,6958324972168;78,8406056310318;152,129912914433;NA;102,811038933267;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;103,891103709512;104,980474043549;104,815736863356;104,393581279653;101,603315243563;101,649450173509;98,9690602336999;95,2500503612191;94,7452944178014;94,6434507745094;90,6711326086959;95,7312825360522;79,5627357736133;147,192495564577;NA;102,746235228055;105,144010398153;1,1728521784;69780964576,7616;59496811159,9844;1,95901
"2";"AT";1991-04-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;78,2118253457402;75,4292081027686;108,790364273913;77,6316867255222;74,8735092990458;76,6532260666782;73,9318041275706;87,6436318431193;77,7223217539495;60,7725157937933;68,1099820397474;39,9495287372841;34,1447553006306;57,1362564721883;7,91798617360516;1,03683782758813;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;105,885817364011;99,9831898176378;103,943369016361;105,530333973521;99,6544752544521;103,585480909259;97,8246541067411;95,8172286274758;94,0378570141146;99,5501793308966;90,2265136864379;101,554218455439;86,4661808062332;145,334615713563;NA;105,896231658504;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102,27484479225;99,216048557527;103,48815540491;102,704368899041;98,8574711018266;100,183288267605;96,4447003829518;95,9920228621538;95,2111712747122;93,7566430474293;91,8183006791276;100,481889118932;86,0277894196918;141,371385037978;NA;103,891357683277;99,9831898176378;1,1839822486;70450098017,1595;59502664083,0617;1,95901
"3";"AT";1991-07-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;79,0410842585744;75,3681335475255;108,839548775067;78,4583036738044;74,8124341241659;77,4800965945457;73,8796832332227;88,0574622168641;78,3000356889219;61,8875538495226;68,9483777397411;40,9452926372016;35,5125184048644;56,9419329784579;-17,5134853288215;1,04873347047614;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;106,044603085048;98,2286813960102;103,848869463647;105,733324962605;97,9401151824573;103,746704726634;96,0996455315298;96,6696870964891;94,1394217994757;99,8238195042106;91,1466938730545;100,512200486812;86,7603779587265;141,061570808301;NA;107,95711722988;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102,440083079655;97,5817732153624;103,399267548914;102,901975109011;98,4991431002097;100,361299988362;96,0674397338358;96,7780698363695;95,3735765151792;94,1020151133968;92,6652935706526;99,6414710574316;86,4337711151097;137,596190150233;NA;104,469919097999;98,2286813960102;1,1961194784;71248345691,5718;59566244825,1732;1,95901
"4";"AT";1991-10-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;79,909380766507;75,8854573622593;108,99338278014;79,3324975076302;75,3357015761855;78,3601324172524;74,4117079147113;88,3271261005334;78,7552110618009;62,9365341640625;69,5640141475537;41,5272801492296;36,3351122221667;56,7516028483438;-32,5681594620162;1,05305314542538;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;106,55654377733;97,8837783596369;104,968303097821;106,303497479305;97,6464493172867;104,288213710156;95,7917875729423;97,0496064542863;93,7194115748446;99,8647007064414;91,0860510116307;101,042666203976;87,8876451628094;141,090793553324;NA;108,865707071323;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102,890242655468;97,9893935825385;104,297307431554;103,413113596993;98,9839655545057;100,854759109513;96,5299669866464;97,1502893949549;95,0590495481759;94,2613146386351;92,6775622506205;99,9590290530293;87,3497109594251;137,247541952445;NA;104,474611638032;97,8837783596369;1,1994535747;71929174138,2905;59968285272,9347;1,95901
"5";"AT";1992-01-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80,7926373942254;76,8833234664541;109,225919096701;80,2299157925516;76,3456248289568;79,2658567227826;75,4278102766091;88,4685083080453;79,1049861936317;63,91472546925;69,9846081571276;41,7588924784462;36,6950386837696;56,5687677017835;-38,6667149324429;1,05087771528882;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;106,462454029951;98,1493159494722;104,899632664188;106,269077860194;97,9652155366405;104,531147745409;96,3594103551175;97,3772165676148;93,0466516392827;99,0603589286223;90,7287174500205;100,363584836391;87,6949896118416;138,926583207179;NA;108,476337522523;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102,96613610298;98,5460471757705;104,267865631033;103,475797785641;99,6618092519305;101,134005396878;97,4012876630614;97,4481856554489;94,5232086513275;93,8490193286701;92,4162451758884;99,2504915339513;87,0957477299699;135,254455358585;NA;103,826930859814;98,1493159494722;1,1699422155;72420108031,9467;61900585406,6375;2,00948
"6";"AT";1992-04-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81,6661279939262;78,2430394114189;109,507797991167;81,1251990792871;77,7234156056143;80,1686788435917;76,8069327603611;88,5030559613456;79,3710695718656;64,8204659163967;70,2463337229147;41,7187231375961;36,6948610299242;56,3966041753775;-37,6181687676;1,04376780725817;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;105,649406850051;98,6130485521608;104,417733967595;105,523641288347;98,4918818113371;103,79529421019;96,8765502553573;97,6920039144219;93,4367615234252;98,7130581826295;91,4218131025308;102,343005106237;89,8797237904945;137,777736285276;NA;107,13943052736;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102,484018466961;99,3869091766925;103,922403702694;102,999056490499;100,240331533005;100,666344318274;97,9677382079608;97,7077621809777;94,8010745749322;93,7670395636395;92,9843188420106;100,589037080014;88,6347154086804;134,104765279799;NA;102,752110767497;98,6130485521608;1,168200978;72229087430,7127;61829333130,6526;2,00948
"7";"AT";1992-07-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;82,5247067315837;79,8742838961484;109,815942016262;82,0129709439751;79,3789833831176;81,0602435902696;78,4568545066458;88,4535913438351;79,5812816816794;65,6724754841084;70,3918415451698;41,4854952591091;36,4384985877971;56,2343766259324;-31,241605283611;1,03318243001608;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;104,454478335096;98,4469137939719;103,308946922746;104,409022954576;98,4038410653665;102,743647772314;96,8339735782446;98,036829318906;93,4110007664672;97,5661515882224;91,6929778306732;99,965744981514;87,2777416248837;138,851728327782;-49117,9825625305;106,102588907298;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;101,69663577356;100,593533698593;103,085238483385;102,242321060951;100,113986010209;99,9593961283067;97,8788534971067;97,9680422374103;94,7629543285995;93,061652610071;93,1890179712736;98,4612975820846;86,3272803787265;134,720999618775;NA;102,125911808691;98,4469137939719;1,1608964453;71625712750,953;61698623543,4017;2,00948
"8";"AT";1992-10-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;83,3611202171365;81,6847877729765;110,125657318277;82,8855151828892;81,2200310026635;81,9300409797404;80,2833912846811;88,34161640674;79,7625734961892;66,4872761081427;70,4619921134263;41,1356965724899;36,0249822060289;56,0873326678888;-21,3781801397633;1,02050583039264;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;105,292474580122;99,3247469954708;104,502796957152;105,331191955944;99,3643416697033;103,656858477186;97,78573902451;98,3538984212821;93,4235218684694;98,3594228221251;91,9972147822115;101,264993683749;88,5548739527305;137,455315093817;NA;106,005021706957;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102,426837836644;100,324568997467;104,089096965341;103,086537584569;100,700122076529;100,786110766389;98,4543924565143;98,1870307708685;94,7773301645412;93,7729871775588;93,4059461487346;99,2047317792696;87,0447179254632;133,445250941012;NA;102,369823848104;99,3247469954708;1,1378228275;70872926086,3577;62288191426,2461;2,00948
"9";"AT";1993-01-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;84,1433890578494;83,486311600394;110,393716888356;83,70742793768;83,0555529426937;82,7411859619797;82,0960215520728;88,2004814272123;79,9446123298877;67,2640506638741;70,5096068268018;40,7792672774197;35,5888608271361;55,9863766954065;-11,1208335073561;1,0078486623939;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;105,74643146043;101,593655951063;105,143971861924;105,86424077427;101,712747304066;104,196843593608;100,108806574256;98,5419187625191;93,8196494992236;99,2016418446334;92,5653571216204;100,862743860021;87,9600908422711;136,885630055193;NA;104,081586212388;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102,995540958319;101,567038248378;104,653704366404;103,628510173205;102,329679335658;101,327317689962;100,056237687014;98,2907602066901;95,0709356235031;94,6488177082977;93,8290517160741;98,6191319915081;86,287164524027;132,835302166226;NA;101,269261123439;101,593655951063;1,1548902788;69815594516,4993;60452144933,2236;2,0734
"10";"AT";1993-04-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;84,8333158846023;85,0617334686961;110,574609522374;84,4359795496399;84,6646292612594;83,4504214812613;83,6755698953218;88,0684140018814;80,1559217433964;67,9957894670451;70,5904131476087;40,5342448705366;35,2742370451685;55,9654577823331;-3,88133968874123;0,997299347866818;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;105,639665896484;103,346511763316;105,398702028265;105,829123535734;103,536015045877;104,163427456565;101,904560294643;98,8096205365347;93,6466608038911;98,9199553005454;92,6470334286516;101,047366161615;87,9841548643208;136,874342840293;NA;102,214793073542;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102,939792690117;102,828168652843;104,907925419727;103,720697036316;103,513857094538;101,423842269907;101,220354943727;98,4542628665689;94,9924818444616;94,4991870081013;93,8578054987454;98,5338777896857;86,0617688440529;132,680292926153;NA;100,199818601668;103,346511763316;1,1471225309;69663823182,6078;60729190914,2776;2,0734
"11";"AT";1993-07-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85,4321662793841;86,2880979117268;110,634610943442;85,0701622726801;85,9224670429545;84,0552192340427;84,8973554476649;87,9751918757272;80,4355579872017;68,7160149936847;70,7626728581407;40,5010162440329;35,2028988410743;56,0558903071792;-2,55382630431761;0,990080536562709;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;106,281746047002;104,729880634658;105,723799271041;106,52113206738;104,965608459412;104,801934113634;103,271021241236;98,9850896895545;93,2890554082996;99,143749805336;92,4496595993441;99,8892111668344;86,9282209230856;134,476530450115;NA;101,481936446421;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;103,443514399042;103,129609753672;105,214053615635;104,377630536488;104,400143408076;102,048653107735;102,070788235507;98,5460622576018;94,7964018118332;94,723249763327;93,6667081992271;97,4639973667132;85,0700957376153;130,685152833352;NA;99,9784359763756;104,729880634658;1,1449221395;70025693933,8153;61161970336,2767;2,0734
"12";"AT";1993-10-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85,9204234552117;87,0403098739178;110,541500634923;85,5894863637372;86,7035401661003;84,5319661267619;85,6338909077233;87,94527445444;80,8110285345847;69,4320786044286;71,07010448774;40,7680396625185;35,4881164173308;56,2676862213419;-9,30455847161635;0,987150999829662;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;106,414254506576;105,181764767532;105,930157112042;106,681082786035;105,441268190815;104,933987052588;103,716005404611;99,1224595566258;93,4045289363403;99,392771816209;92,6887628883553;98,4806943331938;85,2295338773364;137,131735800679;NA;101,175834297608;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;103,715072744455;103,633168206666;105,417655078507;104,60823858978;104,584993066861;102,282190693468;102,261943152508;98,6146196542874;94,8650309800491;95,1312063754075;93,8414548842905;96,2837469021957;83,6861910715297;132,612738313119;NA;100,02222644209;105,181764767532;1,1453609443;70828241681,0544;61839232454,6539;2,0734
"13";"AT";1994-01-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;86,3032953792986;87,4649571956915;110,320514520264;86,0090057967929;87,1643617031035;84,8861643501996;86,0292939852713;87,9560092100322;81,2736873081245;70,140714746854;71,4864232326505;41,2947736873268;36,1115486554359;56,4964743781511;-21,0690499502916;0,986745088431371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;107,260133738599;106,508211009257;106,50487318192;107,568412808089;106,808763110917;105,76297106444;105,018470320347;99,1209814115149;93,0810616396588;99,8366819547841;92,3783561062456;97,0474743815731;84,4930094947715;132,285574938252;NA;100,711224130911;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;104,581516620623;104,538807526141;105,911005134357;105,471183187859;105,641266765268;103,124745451127;103,294697607585;98,6095895203632;94,5963949119153;95,7714122162603;93,6101025552123;95,172874044853;83,1781901766364;128,716769445991;NA;99,8389989228483;106,508211009257;1,1520904773;72181766060,9344;62652862326,5069;2,12007
"14";"AT";1994-04-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;86,5947325521499;87,7863097668189;110,019530870557;86,3542339662407;87,5406303679804;85,1343704809012;86,3064589170327;87,971378819647;81,7972354269098;70,8304969849337;71,9590288190594;41,9905779305627;36,9979991533432;56,6101262595898;-33,1994045816229;0,986447477054338;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;108,034543619938;107,269582894756;107,058772687101;108,388930817267;107,617771279948;106,464214096716;105,708156250009;99,1499074256886;93,1702512320763;100,652562473974;92,472139422901;95,0382351490492;82,3349565435249;136,687037515319;NA;100,716572670246;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;105,100353545202;105,236533908327;106,355617487564;106,183556943527;106,272316875804;103,766541265673;103,855864397119;98,5943093171615;94,7295893787141;96,4120779127449;93,692451045306;93,632741003014;81,6035834648864;131,948441051811;NA;99,9164787831052;107,269582894756;1,1348300799;73402405472,7728;64681406296,1656;2,12007
"15";"AT";1994-07-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;86,8247325340669;88,2399646657247;109,668938252223;86,6692263452388;88,0819237457006;85,3068238605302;86,6973142735799;87,957281522281;82,3844981505079;71,5282208409896;72,4624854105849;42,8047215218979;38,1216164431357;56,4874227909771;-41,8517924119914;0,983961551469512;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;108,188302283156;107,484432745187;107,189021648583;108,622898181234;107,916035545602;106,506032891451;105,812430486852;98,9611477518943;93,2686791384639;100,900229191866;92,4012161740532;95,9037910002955;83,9645879155713;133,898202660047;NA;100,655011678346;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;105,406909502348;106,085760279934;106,433989209404;106,410514791545;106,62016939845;103,854482806412;104,059156885728;98,3966925803054;94,8482163412287;96,886201563586;93,6524339689753;94,3851845763419;83,0945518003272;129,52961420368;NA;99,8033630896599;107,484432745187;1,1364835223;74683197394,6136;65714280874,4347;2,12007
"16";"AT";1994-10-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;87,0061353555211;88,9808601516311;109,300722971581;86,9719664440509;88,9480818563284;85,4202216446037;87,3580463046833;87,889378402669;83,0208754302226;72,2315161276943;72,9641092588783;43,6705338109161;39,4189850864332;56,0552822675791;-43,8582056405003;0,977783496045823;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;108,173131497846;108,410146087567;107,232476984696;108,746973235162;108,987366353716;106,419474601653;106,653384302692;98,6633100017122;93,2172568974662;100,829375157735;92,0551663577911;95,9675956865994;84,5866155655745;135,216860066879;NA;99,7794302894032;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;105,308186130367;106,885858543824;106,409940711487;106,521799571615;107,715144507984;103,791948422572;104,953120196057;98,0995981210063;94,9442796954409;96,8847690686723;93,3988030884527;94,5147998460913;83,83166132926;130,201907575427;NA;98,8921289185291;108,410146087567;1,1196013652;76011594538,2198;67891659390,5927;2,12007
"17";"AT";1995-01-01;-318,8;-306,7;52868;40675,3;39122,4;59786,3;45208,6;43482,6;23291,4;22402,2;NA;19200,6;18467,5;4090,9;3934,7;1583792;3577,22;17935,9;15414,3;14825,9;11953,5;10774,1;10362,7;6106,9;4640,3;4463,1;19421,7;15733,2;15132,5;1271857;3087,76;74,901425639579;87,941119690036;91,4317252389722;88,5388215234678;87,6412834885051;85,8656039536924;89,2738270315876;91,1199877799577;88,2368741942563;109,252894839119;87,2924887200248;84,0665430918871;73,6789644045868;73,3812384510065;45,1661886283111;42,0349508827392;54,3068471588926;-0,00705339607107211;87,6412834885051;91,1199877799577;109,252894839119;87,941119690036;91,4317252389722;85,8656039536924;89,2738270315876;87,2924887200248;84,0665430918871;73,6789644045868;73,3812384510065;45,1661886283111;42,0349508827392;54,3068471588926;-0,00705339607107211;0,96182281872279;NA;NA;NA;NA;NA;NA;NA;NA;NA;97,7868761617265;NA;102,197973460971;NA;NA;NA;NA;NA;108,092598777104;110,398897734078;107,102247008727;109,109021335755;111,436956984291;106,240810193849;108,106953396874;97,7868761617265;94,5038022581744;102,197973460971;92,4247390112413;95,7784099412703;87,3256931921878;121,530425288738;NA;97,9109841909415;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;97,7584478336635;NA;NA;NA;NA;NA;105,662968707975;109,449376463559;106,34766639089;107,15466317212;110,490486331014;103,909547919961;106,821709442695;97,2991057310139;96,0660160964489;97,7584478336635;93,6378899198359;94,7611634436534;86,8030374298683;118,834605021333;NA;96,9808955778326;110,398897734078;1,1571440186;79502376983,2043;68705688925,3191;2,07826
