"";"geo";"time";"B1GQ__CLV15_MNAC";"P6__CLV15_MNAC";"P61__CLV15_MNAC";"P62__CLV15_MNAC";"P7__CLV15_MNAC";"B1GQ__CP_MEUR";"P6__CP_MEUR";"P61__CP_MEUR";"P62__CP_MEUR";"P7__CP_MEUR";"B11__CP_MNAC";"B1GQ__CP_MNAC";"P6__CP_MNAC";"P61__CP_MNAC";"P62__CP_MNAC";"P7__CP_MNAC";"B1G__CLV15_MNAC";"B1G__CP_MEUR";"D1__CP_MEUR";"B1G__CP_MNAC";"D1__CP_MNAC";"EMP_DC__THS_PER";"SAL_DC__THS_PER";"B1GQA__CLV15_MNAC";"nulc";"nulc_eur";"nulc_va";"nulc_aper";"nulc_aper_atot";"nulc_aper_eur_atot";"nulc_aper_eur";"nulc_aper_va";"rulc_aper";"emp_ind";"lp_ind";"d1_per_ind";"gdp_ind";"exp_ind";"exp_goods_ind";"exp_serv_ind";"tbalance_gdp";"exch_eur_ind";"nulc_rel_ecfin15";"nulc_eur_rel_ecfin15";"nulc_va_rel_ecfin15";"nulc_aper_rel_ecfin15";"nulc_aper_atot_rel_ecfin15";"nulc_aper_eur_atot_rel_ecfin15";"nulc_aper_eur_rel_ecfin15";"nulc_aper_va_rel_ecfin15";"rulc_aper_rel_ecfin15";"emp_ind_rel_ecfin15";"lp_ind_rel_ecfin15";"d1_per_ind_rel_ecfin15";"gdp_ind_rel_ecfin15";"exp_ind_rel_ecfin15";"exp_goods_ind_rel_ecfin15";"exp_serv_ind_rel_ecfin15";"tbalance_gdp_rel_ecfin15";"exch_eur_ind_rel_ecfin15";"nulc_rel_ecfin17";"nulc_eur_rel_ecfin17";"nulc_va_rel_ecfin17";"nulc_aper_rel_ecfin17";"nulc_aper_atot_rel_ecfin17";"nulc_aper_eur_atot_rel_ecfin17";"nulc_aper_eur_rel_ecfin17";"nulc_aper_va_rel_ecfin17";"rulc_aper_rel_ecfin17";"emp_ind_rel_ecfin17";"lp_ind_rel_ecfin17";"d1_per_ind_rel_ecfin17";"gdp_ind_rel_ecfin17";"exp_ind_rel_ecfin17";"exp_goods_ind_rel_ecfin17";"exp_serv_ind_rel_ecfin17";"tbalance_gdp_rel_ecfin17";"exch_eur_ind_rel_ecfin17";"XPERF";"XSHA";"XGSVD";"XMKT";"eci"
"1";"AT";1995;242066,7;71517,5;47480,5;24559,3;78801,1;184351,3;61818,8;43067,2;18751,6;64013,1;-2102,2;176608,8;59222,5;41258,4;17964,1;61324,7;213848,8;165783,3;94000,9;158820,6;90053;3587,13;3092,4;71,6442284299208;87,5012034750328;91,3372333818553;88,202282504968;87,3148862275753;85,5100368727082;89,2587745557367;91,1427480349314;88,0144724424414;108,4092451756;87,5291895730087;84,6637470243087;73,9240543902773;74,1054916325197;44,8673349740931;41,4826120839988;54,8185200809802;-0,0119031441241886;95,8001465943411;106,039218404136;108,861795525341;105,670265467346;105,149159812485;103,478134558181;106,2325401408;107,948045142529;104,783303746233;105,494720859203;97,7011909943457;94,3302491555082;99,1874644360405;92,1617768928651;95,0945046222097;86,6019746338733;123,958267270089;NA;97,4071922040376;104,013200341528;108,029248711171;NA;102,653066368985;101,227955224516;105,136462637103;106,616598675234;NA;104,837451453344;96,9289939446483;96,1882193510643;98,7401566495925;93,2342733102581;94,4448117079863;86,3729245245045;121,094446324162;NA;96,2824434886328;1,1199104922;1,2832775919;79406757127,6944;70904556819,5737;2,07826
"2";"AT";1996;247754,2;74834,8;49577,9;25823,3;82087,8;186968,1;64035,2;44553,6;19481,6;66998,9;-2893,5;182540,9;62518,9;43498,6;19020,3;65412,4;217921,2;167178,2;93401,8;163219,6;91190,2;3601,07;3088,51;73,0172981334941;86,57211611622;88,6717155468894;87,6470175858703;86,8327188721113;85,3991657270979;87,4703180540152;88,9386385987657;87,9108560520326;106,757785329093;87,8693380768677;86,3175318720999;74,9518597878456;75,8466439003035;46,9484816907647;43,3150618388451;57,6398793779617;-0,015851242105194;97,6321655471308;103,66032871485;104,056720382618;103,832750416584;103,25394346194;102,01486706488;102,404966573481;103,648781133786;103,425689209452;103,959129991087;97,7901878225487;95,2104176576129;98,3085108180685;93,1064462540127;94,4853174416846;85,8326239224588;124,016471930821;NA;99,6190619247746;101,932145447019;103,967325781265;NA;101,073297965501;100,031141483294;102,028366314245;103,091330524656;NA;103,402994021239;96,9410661389578;97,0082403623934;98,0494278325708;94,0408224499469;93,7728380318158;85,5815390649138;120,457753698207;NA;98,0424808285181;1,1004432333;1,2176474446;82517171642,0726;74985396013,4908;2,03268
"3";"AT";1997;252941,2;83087,5;57291,5;25995,3;88055,8;187853,7;69558,6;50121,8;19436,8;71083,1;-1531,5;188723,8;69880,8;50354;19526,8;71412,3;222496;167327,8;92364,1;168102,8;92791,9;3627,4;3116,61;74,366532180863;86,2862079591184;85,8884012565408;87,3526965166772;86,3927278177878;85,1714797885268;84,7788123352951;85,9944300249799;87,4605329497229;104,8879040297;88,5118136942714;87,4850164476226;75,5806921409415;77,4345747685224;52,1259089685736;50,0542553303023;58,0237985228041;-0,00811503371593832;100,463166966386;103,485321248385;102,894786777036;103,757314919046;102,90088051385;101,760146324679;101,179456488775;102,313681128057;103,171338080851;103,195033906414;98,11765329646;94,7850612034745;97,5346625739667;93,0008777284625;94,1136460557818;89,4362779111517;109,068376430079;NA;100,573920691073;101,67903481714;101,438005042396;NA;100,650015736013;99,6792088677313;99,4429196729807;100,411425247184;NA;102,352930960608;97,0990796896885;96,7809307912159;97,4100220708189;93,9733931133851;93,1725617239893;88,5755621564986;107,203039685113;NA;100,237612889412;1,1148243757;1,1450704406;92137884199,9093;82647891642,4966;1,91867
"4";"AT";1998;262000,1;89611,1;61987;27805,6;93125,7;195011,9;74789;54153,6;20635,5;75228;-442;196346,6;75300,9;54524,2;20776,7;75742,9;231196,4;173885,8;95622,2;175076;96276,7;3664,13;3150,37;76,9662990883698;86,4312172440764;85,8436479600622;87,2225109179271;86,4774260379287;85,3254463994059;84,7453942718568;85,8895426212575;87,269142761777;104,528843265174;89,4080586402356;89,7098509910536;77,5787700395244;80,2078361801492;56,2185652616067;54,1566048219971;62,0645475222707;-0,00225112123153648;100,68446448628;103,349706809377;103,109415394421;103,332695180311;102,848656394444;102,254998114128;102,017251932337;102,609529937927;102,831727239572;104,094997636689;97,6404828117883;96,1508367914117;98,8898437519813;93,8821412707089;95,1155704403243;90,8395802013203;108,758865826624;NA;100,233045075503;101,65196884622;101,610456969884;NA;100,746168980493;100,271481051861;100,230532928881;100,705027007981;NA;102,986460327796;96,8349086451153;98,039133617135;98,7706712209305;94,9361054746153;95,0593513037461;90,8571328134584;107,964996450924;NA;100,040853941193;1,1197566257;1,2384480165;99470666549,9144;88832398282,9938;1,84365
"5";"AT";1999;271317,7;95376,6;66824,3;28595;96910,2;203850,6;80229,6;58498,3;21731,2;79304,2;925,4;203850,6;80229,6;58498,3;21731,2;79304,2;238687,4;181186,5;99839,6;181186,5;99839,6;3719,72;3205,18;79,5836933005974;86,5516987340537;86,5516987340537;87,6116369442713;86,4084543172917;85,385718044467;85,385718044467;86,4084543172917;87,4666383131733;104,178401014947;90,7645045031855;91,5118697567959;79,0739921737005;83,0602951463563;59,8356187071708;58,3828416862661;63,8265578300533;0,00453959909855551;100;102,253248017538;102,060948816359;102,416733027452;101,762264770507;101,379424668914;101,188768794819;101,570888920791;101,92496478432;103,408285926661;97,4325084868299;97,4856150774559;99,2035697282779;94,9826801837806;96,1180520010758;92,8477816733328;107,957344093987;NA;100,188416042971;100,494168190459;99,3554210051499;NA;99,5657680603765;99,300106903988;98,1748901946613;98,4375410182164;NA;102,311140534473;96,7413796046026;99,2717987694082;98,8407289121127;96,0369076878304;96,3565427427042;93,2894040607083;107,109475673203;NA;101,146134930322;1,1217362781;1,2151407611;105487745605,071;94039702260,1451;1,80792
"6";"AT";2000;280476,6;108275,9;75757,5;32582,7;106781,7;213606,5;92590,5;67701,5;24888,9;89745,1;2845,4;213606,5;92590,5;67701,5;24888,9;89745,1;247899,3;190624,8;103350,7;190624,8;103350,7;3754,97;3243,67;82,0195217587235;86,6697769489005;86,6697769489005;87,322583922647;86,3098379153098;85,5489461641678;85,5489461641678;86,3098379153098;86,9599337858376;102,659179593235;91,6246361216238;93,7129726881016;80,883514832719;85,8641702242298;67,928144508986;66,1875714230797;72,7274553526588;0,0133207556886143;100;101,334656624277;101,040315619599;101,246137422196;100,78258111478;99,8451395980722;99,5551251086507;100,489843692385;100,694544169067;101,784517789042;96,2445844415884;98,58917462224;99,360714884051;94,8867414195668;95,9667734507048;92,6808257312213;107,959923163472;NA;100,291310456498;99,3644767655763;95,4352075586007;NA;98,4124501098757;97,7022757301939;93,8387366066116;94,5208278482092;NA;100,695807172236;95,6886600398408;100,256602415664;98,6649788341714;95,9341994530192;96,8340378312105;93,6235432921882;108,24295576917;NA;104,11721135993;1,1480873567;1,0979786983;120643867700,626;105082480877,003;1,79399
"7";"AT";2001;284030,7;114524,5;80306,6;34255,9;112326,2;220525,1;98392,9;71948,6;26444,3;94647,4;3745,5;220525,1;98392,9;71948,6;26444,3;94647,4;251358,6;197076,6;105587,8;197076,6;105587,8;3782;3265,05;83,1551316808749;87,4378252988148;87,4378252988148;87,9849615395209;87,1272186735075;86,2591234230826;86,2591234230826;87,1272186735075;87,672411314396;101,652116376578;92,2841923669114;94,2222154262275;82,0931956734326;86,9522105363055;71,848276355305;70,1620146288446;76,4621850802771;0,016984461179249;100;100,799338608006;100,737016672791;100,744702979214;100,438979812718;99,5132352964564;99,4517085296263;100,376880679139;100,384539506928;101,532167673654;96,2223346287529;98,0215533083195;98,4518481394558;94,3186270326325;97,1311701656641;93,9802213696203;109,354531694152;NA;100,061865972681;98,9006588410823;94,8820151144019;NA;98,2046361829237;97,4828358391255;93,5218027045191;94,2142740382024;NA;100,199603118581;95,7094697714194;99,7874697426662;97,9959216169303;95,5060581890214;99,796063396266;96,6472360806656;111,205374142315;NA;104,23541144424;1,1862504405;1,1671706922;127382886317,178;107382793685,963;1,73102
"8";"AT";2002;288721,6;119433,3;83744,4;35729,2;112652,8;226735,2;102755;74691,6;28063,4;94387,1;8367,9;226735,2;102755;74691,6;28063,4;94387,1;255367,2;202353,4;107563,4;202353,4;107563,4;3778,38;3258,07;84,7965336102968;87,6266353766119;87,6266353766119;88,2242272428411;87,4186657724883;86,2740750596589;86,2740750596589;87,4186657724883;88,0148393377259;100,836977430004;92,1958611198548;95,8701029879957;83,8083649068163;88,3882670062743;74,9278690972329;73,1655407884758;79,7507204064186;0,0369060472304256;100;98,9879135255655;98,822946189185;99,1123347145356;98,7804072964239;97,9825227872471;97,8192309749404;98,6157857775143;98,9045676639379;100,680458050114;95,8771487255977;99,5180289785982;98,3043143584324;95,4150486525939;98,8921941813486;96,0743694440433;108,075198912438;NA;100,166932218419;97,5300075035327;94,5228242712607;NA;97,0366420258888;96,4185161050652;93,4456039487608;94,0446709363175;NA;99,5707531799374;95,5626892326372;100,977802926461;97,9854691513571;96,4971040045584;101,955662316355;99,1854852964282;110,631187151973;NA;103,181436076902;1,2152627084;1,2193745747;132498393262,664;109028601264,018;1,72614
"9";"AT";2003;291439,8;120068,1;83785,4;36377,9;116604;231862,5;103342,1;74347;28995,1;96957,9;6384,2;231862,5;103342,1;74347;28995,1;96957,9;258210,9;207247,7;109988,6;207247,7;109988,6;3803,03;3275,31;85,8785795789954;88,7666243113387;88,7666243113387;89,2198644101311;88,6645183799306;87,2145267269415;87,2145267269415;88,6645183799306;89,1172371284656;100,953998182488;92,7973432303371;96,1454332380344;85,2468853248009;89,2204076821934;75,3261182564115;73,2013615379508;81,1986759253679;0,027534422340827;100;98,3954295399308;98,2881228806958;98,330323744595;98,159825307426;97,3493946236606;97,2432287340003;98,0527755900349;98,0948754055196;100,702699730077;96,6253961373892;99,4657389170498;97,6353955617165;96,1091642495807;98,3573979740234;94,6551155632274;111,308493025337;NA;100,109175611549;97,3837800407806;96,8401028487235;NA;96,9280498807445;96,2440071227076;95,7066930903;96,3869169531802;NA;99,8790402304953;96,3268018150788;100,568732436242;97,4793111402331;96,8746435817958;100,915392324911;97,1979572380931;113,248813677633;NA;100,561417404633;1,1600515664;1,2666571751;133381310924,39;114978777486,444;1,76393
"10";"AT";2004;299411,1;130467,2;92670,8;37715,5;125903,4;242348,3;113581,9;83074,9;30507;106451,8;7130,1;242348,3;113581,9;83074,9;30507;106451,8;265754,9;216098,3;112760,5;216098,3;112760,5;3826,82;3290,1;88,0939278254174;88,5808792391159;88,5808792391159;88,8718392745445;88,6322426314162;87,3149525549397;87,3149525549397;88,6322426314162;88,9233713792641;99,191618240933;93,3778405694193;98,1610993580192;87,0023837526651;91,6607148597205;81,8501145248645;80,9643295229375;84,1843169029332;0,0294208789580946;100;97,8334713622781;97,7787906409033;97,8033223972151;97,5776167601471;96,8369297778849;96,7828060398406;97,5230790400787;97,5475466408141;100,139050636683;96,8108243209602;100,156271493673;97,7301027593491;96,9621120421641;98,5009432060619;96,4981300188887;105,652183942725;NA;100,055922885747;96,8248172192429;97,3248280264005;NA;96,3969233377212;95,7598234028624;96,2543344999969;96,8947244679465;NA;99,2628829665523;96,3510693607081;101,166598737419;97,5214886282899;97,4750997193598;100,844726604496;98,8492242222014;107,389525365376;NA;99,4862453730491;1,1423758228;1,2506245197;143900552345,155;125966034536,096;1,81965
"11";"AT";2005;306130,1;139163;98281,1;40856,8;132771,5;254075;123530,7;90010,4;33520,2;115385,8;8144,9;254075;123530,7;90010,4;33520,2;115385,8;271966,7;225888,1;116392,7;225888,1;116392,7;3872,9;3328,4;89,7875060841467;89,427399108795;89,427399108795;89,6393022507688;89,5146637842544;88,462512667668;88,462512667668;89,5146637842544;89,7267737046774;97,6997836506108;94,5022339021182;99,1697690362629;88,7714853284323;93,7176470948396;87,3055257384517;85,8659185663313;91,1959750988257;0,0320570697628653;100;98,0717477086823;98,0116420302142;97,8921951617507;97,8613501234084;97,0419777043189;96,9825031456812;97,8013733922662;97,6821827783641;99,2131622178006;97,4981893317373;100,39924923789;98,2520608179644;97,8874501096004;99,6146700972287;96,9940541652963;109,122525524828;NA;100,061325039784;96,9751178762166;97,6015802323003;NA;96,627489319743;95,900413520683;96,5199332523347;97,2517059842586;NA;98,3770496864459;96,901785740393;101,21310142428;97,7996787689267;98,0773026833624;101,765479181496;99,1422940575;110,683079360672;NA;99,3581432241234;1,1351173214;1,2016642811;154441980732,139;136058165809,146;1,74605
"12";"AT";2006;316703,9;149706,2;106074;43564,9;140544,6;267824,5;136166,4;100076,9;36089,6;126538,1;9628,4;267824,5;136166,4;100076,9;36089,6;126538,1;282210,9;239076;122008,5;239076;122008,5;3940,73;3384,81;92,4382304176004;90,6123861219864;90,6123861219864;90,5533997745123;90,7512814853554;90,121729243778;90,121729243778;90,7512814853554;90,6922047205497;97,2100559534474;96,1573467440663;100,82919113242;91,5037830639894;96,9546749364384;93,9199248169829;92,6743946293339;97,2406927508476;0,0359504078230334;100;99,3242211104372;99,2631044478531;98,8690319710753;99,2069787928873;98,3919468175056;98,3314038064715;99,145934272416;98,7523269588173;100,146758726142;97,7937186360085;100,196920761605;99,4023379310917;97,9862947715486;97,7238219793188;95,4848155580534;106,24170276485;NA;100,061570371916;97,9146013857919;98,9400747751926;NA;97,7060216384624;96,9984505134993;98,0143289259823;98,7293105428382;NA;99,1190905297587;97,1390610260627;101,176809315593;98,855835202999;98,2822025452968;99,962406489867;97,5960819011776;108,283088932364;NA;98,9635409193587;1,1082923756;1,1660382169;166933485684,603;150622244957,874;1,7452
"13";"AT";2007;328508,8;161041,7;114999,5;45845,6;148464,3;283978;149261,3;110157,3;39104;136799;12462,3;283978;149261,3;110157,3;39104;136799;293116,6;253604,7;128163,3;253604,7;128163,3;4012,73;3453,21;95,697320948027;91,7629916656768;91,7629916656768;91,5823372909894;91,7291412339112;91,2703082199592;91,2703082199592;91,7291412339112;91,5485535007803;96,1224778105189;97,9142113264084;102,710920366752;94,2158452058683;100,568587623201;101,031382510538;100,472397054661;102,331415969697;0,0438847375500919;100;99,303715641524;99,2313959785876;99,042478579241;99,1493198300635;98,6789727405529;98,6071080575307;99,0771126085697;98,8884889349412;100,038050492449;97,7902949166122;101,101180676555;100,241132980968;98,8671427477805;98,2141541163869;96,4866019204283;106,014193489168;NA;100,072879820165;97,8496963385703;100,444770378513;NA;97,6093873886603;97,160305688078;99,7370963827741;100,198088189433;NA;98,895923816625;97,2858970332284;101,998052137077;99,559673839367;99,2297199779751;99,8900427358393;98,2988255433942;106,655148126228;NA;97,4164169720695;1,0959263413;1,1940120538;179149293340,119;163468370624,305;1,70293
"14";"AT";2008;333306,4;164537,4;116006,6;48513,2;149881;293761,9;156424,9;113368,1;43056,8;143428,7;12996,1;293761,9;156424,9;113368,1;43056,8;143428,7;297902,6;262414,8;134924,7;262414,8;134924,7;4089,13;3519,36;96,503215666241;95,2135370305647;95,2135370305647;94,8649153862179;95,1675168181007;95,2720624268705;95,2720624268705;95,1675168181007;94,8190636754465;97,812022709572;99,7784398554491;102,263884886232;97,3219998479482;102,037308875055;103,224450541005;101,352276976519;108,285734055637;0,0442402503524113;100;99,2905480682362;99,3556734573405;99,0664359792326;99,3171579970341;98,9726072408282;99,0375240902427;99,3823008397832;99,0929858458509;100,071863547341;98,6562520567422;101,21667960631;100,52552960395;99,856582555866;99,6171568574405;97,0314478549689;109,355062636967;NA;99,9344522694698;98,186631265184;101,262810382361;NA;98,145112883358;97,7601281008175;100,822944908781;101,219991233032;NA;99,1779456378109;98,3226645949493;101,940765460796;100,049879335657;100,230876909542;100,575256362036;97,9844981697936;109,771353086724;NA;96,9621827543977;1,0805631228;1,1641147777;181853230828,733;168294870509,707;1,68159
"15";"AT";2009;320758,8;140896,5;96706,3;44441,2;132046,4;288044;130217,3;91435,3;38781,9;120560,3;9657;288044;130217,3;91435,3;38781,9;120560,3;285417,5;256671;136194,1;256671;136194,1;4067,5;3495,05;93,6725527697106;99,8689777807049;99,8689777807049;99,9461691242282;99,9833278687177;99,2358910392534;99,2358910392534;99,9833278687177;100,060607596413;100,856212003961;99,2506484538372;98,9374175572769;98,9209225811344;98,1960284890778;88,3930571143749;84,4900523157678;99,1966715102977;0,0335261279526739;100;98,9798148569584;99,3264013721124;98,9770848436134;99,1858295398448;99,2134836828314;99,5608884099024;99,5331374335052;99,1830938443026;99,2787292205679;99,1222567765751;101,943536313377;101,113542154676;101,048733831667;98,8876402505882;95,8509126317517;104,908534305812;NA;99,651063050341;98,7498857172192;100,534508777349;NA;98,9198751187131;98,8365012699244;100,622689659589;100,707570253344;NA;99,1160956660466;99,0889425761036;102,029613186733;100,927565948423;101,100064821223;99,5110428284139;96,7187869634107;105,034201411878;NA;98,224865191233;1,0520346941;1,1489806493;156448026188,749;148709949456,817;1,69369
"16";"AT";2010;326651,5;159397,7;114458,8;44801,1;147851,7;295896,6;151683;111997,2;39685,8;141313,2;10369,8;295896,6;151683;111997,2;39685,8;141313,2;290885,6;263633,5;138878,1;263633,5;138878,1;4098,21;3525,47;94,6802984738844;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0,0350453503014229;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;NA;100;100;100;NA;100;100;100;100;NA;100;100;100;100;100;100;100;100;NA;100;1,0591677388;1,0637025952;176259536958,416;166413241734,809;1,68617
"17";"AT";2011;336198,8;168858,5;121657,6;47012,5;156655,2;310128,7;167310,3;123526,3;43784;158643,6;8666,7;310128,7;167310,3;123526,3;43784;158643,6;300382,1;276404;144318,2;276404;144318,2;4161,95;3589,96;96,5969577604809;100,966159039441;100,966159039441;100,631862465615;100,694534526935;101,581254106146;101,581254106146;100,694534526935;100,361137295471;98,8815845063558;101,555313173312;101,346522738727;102,050409330995;102,922778557576;105,935342856265;106,289424666343;104,936039516887;0,0279454948864778;100;100,342317339082;100,167397840349;100,061884967151;100,110190726697;100,107556666752;99,9330464093063;99,9356758774851;99,8304070921903;99,4286213191129;100,803078961905;99,6639360593357;99,7737564747342;100,464316162435;99,1018492924181;99,0606920300624;100,019035051979;NA;100,174627176611;100,145424436701;99,7580569194447;NA;99,9601256292076;100,056895586431;99,6698705032014;99,5734748570187;NA;99,1841861857642;100,756579944062;99,9479346189735;99,9080810089242;100,704120646805;99,5355312780012;99,4406907881934;100,45702288161;NA;100,388306999172;1,0534933049;1,0409929186;187752345518,946;178218831248,644;1,7891
"18";"AT";2012;338486,5;171286,2;122732,5;48423,4;158102,1;318653;171988,8;125801,2;46187,6;163081,9;8906,9;318653;171988,8;125801,2;46187,6;163081,9;301970,7;283548,2;150324,4;283548,2;150324,4;4205,16;3641,34;96,9988958247101;104,4573532495;104,4573532495;104,268500893637;103,772702017152;104,962133111339;104,962133111339;103,772702017152;103,58508746786;99,8531531980933;102,609675931687;100,987676317475;104,79764041898;103,623127400303;107,458388671857;107,228539876357;108,08529254862;0,0279517217788629;100;101,260087097448;100,928536297844;101,274266029164;100,60677684464;100,717808159913;100,388032916904;100,27736514587;100,620864296665;99,3171034307471;101,492614181924;100,125363698984;100,732901221521;101,619849077259;98,1957397316042;98,2607357897764;98,0614290161438;NA;100,328500552732;101,36058139404;99,4988387522528;NA;100,796812797567;101,042137030589;99,1862434224434;98,9454251875066;NA;99,3039224357689;101,250563622457;100,134221287697;100,932103577661;101,386463432752;98,6152504483884;98,62469496018;98,7057447195466;NA;101,871119969976;1,0585898721;0,9780609294;190565271847,114;180018038020,597;1,71686
"19";"AT";2013;338572,8;172383,6;121745,3;50639,5;159199,4;323910,2;173101,8;123657,2;49444,7;163979,9;9121,9;323910,2;173101,8;123657,2;49444,7;163979,9;302402,2;288624,2;154509,2;288624,2;154509,2;4219,77;3662,04;97,0881419495101;107,337918529671;107,337918529671;107,018252160462;106,400012872319;107,548044309214;107,548044309214;106,400012872319;106,083139708905;100,745217662319;102,966173036521;100,663687828342;107,106176807107;103,649546994274;108,14685531849;106,366046123146;113,031822879349;0,0281618176889768;100;102,450960728071;102,164270013238;102,434553961169;101,564025970732;101,989992758596;101,704591980292;101,279817184402;101,5477612399;100,127248672184;101,8736822574;99,7657218339713;101,326083633343;101,635014462941;97,5850738535115;96,7276643177854;99,1972075557522;NA;100,280617396665;102,739393458765;102,553896526422;NA;101,965962975182;102,446669904594;102,261701487356;101,781862478785;NA;100,272067124607;101,400910636148;99,6401638726128;101,599052602759;101,036033526179;97,3014237494151;96,2091182965138;99,6078140553585;NA;100,18087750795;1,0318880743;0,9874852827;191789018720,919;185862230124,905;1,72767
"20";"AT";2014;340811,7;177361,3;125254,8;52108;163906,3;333146,1;177855,3;126109,3;51746;166962,7;10892,6;333146,1;177855,3;126109,3;51746;166962,7;304464,3;297230,2;158788,9;297230,2;158788,9;4259,9;3694,48;98,1934780445367;109,58636843289;109,58636843289;109,237617544949;108,698971353202;109,353389328693;109,353389328693;108,698971353202;108,353044543875;100,730389768501;103,945381032207;100,374788501227;109,106362598786;104,334956367872;111,26967327634;109,432214910518;116,309644182844;0,0326961654361255;100;103,627049777984;103,573157935388;103,613350136659;102,871268118276;103,173643346148;103,119987300172;102,817769324274;102,857668392346;100,464270389355;102,17288192431;98,5559760499456;101,385782368923;100,697481038862;96,2759189875428;96,0789281016608;95,5285510763706;NA;100,052032634391;103,811940271134;103,849726514024;NA;103,208125239909;103,506085374839;103,543760290387;103,245691701708;NA;100,508594123484;101,363643302358;98,5891435984901;101,752006798083;99,9335478520231;96,1812388435237;95,7757944118518;95,9017746165816;NA;99,963614499375;1,0258256931;0,9970056055;197404827442,603;192435058677,091;1,64981
"21";"AT";2015;344269,2;182769,3;129183,5;53585,8;169856,4;344269,2;182769,3;129183,5;53585,8;169856,4;12912,9;344269,2;182769,3;129183,5;53585,8;169856,4;307037,7;307037,7;163660,9;307037,7;163660,9;4285,54;3735,11;100;111,814378794439;111,814378794439;111,645619322584;110,362778720961;110,127494436696;110,127494436696;110,362778720961;110,196210123521;99,9718996853976;104,571020030696;100,786454839415;111,230732135125;105,393423878354;114,662444941175;112,86462901935;119,608223905217;0,0375081476937234;100;104,5291101931;104,627063306495;104,47736630684;103,490210628831;103,81081176195;103,908091765552;103,587190200534;103,438981017501;100,220375630516;101,863372305393;98,0693487425336;101,492175575971;99,8967458270815;94,0948955791466;94,5698872987782;90,6745591649321;NA;99,9063787988504;104,689102568121;101,187314630479;NA;103,819703042281;104,109787929188;100,627377720124;100,346995999382;NA;100,087325879209;100,821788102386;98,1666221224356;101,91629557415;98,9733437435522;94,7993128502461;95,0576515921488;92,0095533409642;NA;103,460698557354;1,017441343;0,9620411618;203321521514,741;199836111343,983;1,68354
"22";"AT";2016;351118,3;188230,6;132870,6;55360;176184,8;357608;187409,4;131524;55885,5;173710,5;13698,9;357608;187409,4;131524;55885,5;173710,5;313032,7;318952,7;170081,4;318952,7;170081,4;4341,33;3791,29;102,526315040531;113,934236787308;113,934236787308;113,803487469861;112,231006093221;111,405321013375;111,405321013375;112,231006093221;112,102211379211;99,8192755531669;105,932346073042;101,470597487895;113,881472449467;107,49018449326;118,088654980593;116,085962809325;123,568394526027;0,0383070289255274;100;105,202641797072;105,351109140267;105,123993449785;104,282117464095;104,717624423379;104,865407285275;104,429285716319;104,204157290755;100,218267151328;101,836551022919;98,097273651736;102,297914138578;99,8988801344422;94,3912535688742;94,7687851704636;90,7943737408159;NA;99,8590737730182;105,508039521599;101,72596720819;NA;104,714534958371;104,932434843838;101,170995825532;100,960906843648;NA;100,056497774227;100,813280450296;98,2852353952077;102,918927176832;99,0845700002043;95,2499280554182;95,4150453691603;92,2470716392674;NA;103,717902534826;1,0096274887;0,9998455627;208861858161,019;206870217476,882;1,63921
"23";"AT";2017;359048,5;197450,2;139384,6;58065,8;185503,6;369361,9;199644,4;140059,6;59584,7;187959,7;11684,6;369361,9;199644,4;140059,6;59584,7;187959,7;320281,3;329416,8;176086,1;329416,8;176086,1;4412,56;3862,35;104,17252374677;115,351394345188;115,351394345188;115,15477425539;113,366479638074;113,255565571996;113,255565571996;113,366479638074;113,173242897998;99,8253864123342;107,670421964711;102,087376874946;115,732865317979;109,917909453959;123,872678213048;121,777093591755;129,607978375531;0,0316345567856349;100;105,299637540398;105,507949623779;105,197830716597;104,481616599905;105,203540483316;105,411662459887;104,688310409469;104,380600663097;100,639323424955;102,034517089702;97,7106661441865;102,089683577982;99,698606345352;94,2123393625413;94,5820129353484;90,8443094820233;NA;99,8025626655402;105,517892774066;102,536049592697;NA;104,773412155589;105,291174902298;102,315738569306;101,812607344088;NA;100,361071131038;101,122763937128;97,9259341241839;102,600342567142;99,0254111976256;95,3852486924312;95,5695504061447;92,5023860847371;NA;102,908092513037;1,0065393306;0,9906708928;220319081925,346;218887702864,504;1,62894
