"";"geo";"time";"gdp_ind";"exp_ind";"tbalance_gdp";"gdp_ind_rel";"exp_ind_rel";"nace_r2";"B1G__CLV10_MEUR";"B1G__CLV10_MNAC";"B1G__CP_MEUR";"D1__CP_MEUR";"B1G__CP_MNAC";"D1__CP_MNAC";"B1G__PYP_MNAC";"EMP_DC__THS_HW";"SAL_DC__THS_HW";"EMP_DC__THS_PER";"SAL_DC__THS_PER";"nulc_aper_va";"nulc_hw_va";"nulc_hw_va_eur";"rulc_hw_va";"nulc_hw_va_rel";"nulc_hw_va_eur_rel";"rulc_hw_va_rel"
"1";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;146,25746453255;40,1692497280008;"C";34547,4;34547,4;33009,7;21100,6;31623,4;20214,4;30925,5;1131998;1090024;673,31;654,96;106,602199894604;106,477157445823;111,145119736491;116,32237359499;108,528485058201;111,036394325794;111,979825984845
"2";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;179,875678536718;42,6698118903569;"C";34547,4;34547,4;33009,7;21100,6;31623,4;20214,4;30925,5;1131998;1090024;673,31;654,96;106,602199894604;106,477157445823;111,145119736491;116,32237359499;108,528485058201;111,036394325794;111,979825984845
"3";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;144,569688009985;29,9898924112736;"C";34547,4;34547,4;33009,7;21100,6;31623,4;20214,4;30925,5;1131998;1090024;673,31;654,96;106,602199894604;106,477157445823;111,145119736491;116,32237359499;108,528485058201;111,036394325794;111,979825984845
"4";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;206,743104561085;54,4540242888733;"C";34547,4;34547,4;33009,7;21100,6;31623,4;20214,4;30925,5;1131998;1090024;673,31;654,96;106,602199894604;106,477157445823;111,145119736491;116,32237359499;108,528485058201;111,036394325794;111,979825984845
"5";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;155,88743098707;35,4345693430405;"C";34547,4;34547,4;33009,7;21100,6;31623,4;20214,4;30925,5;1131998;1090024;673,31;654,96;106,602199894604;106,477157445823;111,145119736491;116,32237359499;108,528485058201;111,036394325794;111,979825984845
"6";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;174,102890581254;40,2376597139002;"C";34547,4;34547,4;33009,7;21100,6;31623,4;20214,4;30925,5;1131998;1090024;673,31;654,96;106,602199894604;106,477157445823;111,145119736491;116,32237359499;108,528485058201;111,036394325794;111,979825984845
"7";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;156,182661451333;35,8916043871906;"C";34547,4;34547,4;33009,7;21100,6;31623,4;20214,4;30925,5;1131998;1090024;673,31;654,96;106,602199894604;106,477157445823;111,145119736491;116,32237359499;108,528485058201;111,036394325794;111,979825984845
"8";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;162,51854562721;37,4744368468915;"C";34547,4;34547,4;33009,7;21100,6;31623,4;20214,4;30925,5;1131998;1090024;673,31;654,96;106,602199894604;106,477157445823;111,145119736491;116,32237359499;108,528485058201;111,036394325794;111,979825984845
"9";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;165,839728304551;34,7121610863283;"C";34547,4;34547,4;33009,7;21100,6;31623,4;20214,4;30925,5;1131998;1090024;673,31;654,96;106,602199894604;106,477157445823;111,145119736491;116,32237359499;108,528485058201;111,036394325794;111,979825984845
"10";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;160,025935560599;37,7956531639504;"C";34547,4;34547,4;33009,7;21100,6;31623,4;20214,4;30925,5;1131998;1090024;673,31;654,96;106,602199894604;106,477157445823;111,145119736491;116,32237359499;108,528485058201;111,036394325794;111,979825984845
"11";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;177,384524954884;40,1165211689727;"C";34547,4;34547,4;33009,7;21100,6;31623,4;20214,4;30925,5;1131998;1090024;673,31;654,96;106,602199894604;106,477157445823;111,145119736491;116,32237359499;108,528485058201;111,036394325794;111,979825984845
"12";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;146,25746453255;40,1692497280008;"C";34547,4;34547,4;33009,7;21100,6;31623,4;20214,4;30925,5;1131998;1090024;673,31;654,96;106,602199894604;106,477157445823;111,145119736491;116,32237359499;108,528485058201;111,036394325794;111,979825984845
"13";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;146,25746453255;40,1692497280008;"TOTAL";193814;193814;165783,3;94000,9;158820,6;90053;154945,1;6365134;5095574;3587,13;3092,4;88,0144817100969;89,350395762937;93,26749377669;109,03722567726;104,797543912519;107,219209063493;106,698337076448
"14";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;179,875678536718;42,6698118903569;"TOTAL";193814;193814;165783,3;94000,9;158820,6;90053;154945,1;6365134;5095574;3587,13;3092,4;88,0144817100969;89,350395762937;93,26749377669;109,03722567726;104,797543912519;107,219209063493;106,698337076448
"15";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;144,569688009985;29,9898924112736;"TOTAL";193814;193814;165783,3;94000,9;158820,6;90053;154945,1;6365134;5095574;3587,13;3092,4;88,0144817100969;89,350395762937;93,26749377669;109,03722567726;104,797543912519;107,219209063493;106,698337076448
"16";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;206,743104561085;54,4540242888733;"TOTAL";193814;193814;165783,3;94000,9;158820,6;90053;154945,1;6365134;5095574;3587,13;3092,4;88,0144817100969;89,350395762937;93,26749377669;109,03722567726;104,797543912519;107,219209063493;106,698337076448
"17";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;155,88743098707;35,4345693430405;"TOTAL";193814;193814;165783,3;94000,9;158820,6;90053;154945,1;6365134;5095574;3587,13;3092,4;88,0144817100969;89,350395762937;93,26749377669;109,03722567726;104,797543912519;107,219209063493;106,698337076448
"18";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;174,102890581254;40,2376597139002;"TOTAL";193814;193814;165783,3;94000,9;158820,6;90053;154945,1;6365134;5095574;3587,13;3092,4;88,0144817100969;89,350395762937;93,26749377669;109,03722567726;104,797543912519;107,219209063493;106,698337076448
"19";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;156,182661451333;35,8916043871906;"TOTAL";193814;193814;165783,3;94000,9;158820,6;90053;154945,1;6365134;5095574;3587,13;3092,4;88,0144817100969;89,350395762937;93,26749377669;109,03722567726;104,797543912519;107,219209063493;106,698337076448
"20";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;162,51854562721;37,4744368468915;"TOTAL";193814;193814;165783,3;94000,9;158820,6;90053;154945,1;6365134;5095574;3587,13;3092,4;88,0144817100969;89,350395762937;93,26749377669;109,03722567726;104,797543912519;107,219209063493;106,698337076448
"21";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;165,839728304551;34,7121610863283;"TOTAL";193814;193814;165783,3;94000,9;158820,6;90053;154945,1;6365134;5095574;3587,13;3092,4;88,0144817100969;89,350395762937;93,26749377669;109,03722567726;104,797543912519;107,219209063493;106,698337076448
"22";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;160,025935560599;37,7956531639504;"TOTAL";193814;193814;165783,3;94000,9;158820,6;90053;154945,1;6365134;5095574;3587,13;3092,4;88,0144817100969;89,350395762937;93,26749377669;109,03722567726;104,797543912519;107,219209063493;106,698337076448
"23";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;177,384524954884;40,1165211689727;"TOTAL";193814;193814;165783,3;94000,9;158820,6;90053;154945,1;6365134;5095574;3587,13;3092,4;88,0144817100969;89,350395762937;93,26749377669;109,03722567726;104,797543912519;107,219209063493;106,698337076448
"24";"AT";1995;74,1054916325197;44,8673349740931;-1,19031441241886;146,25746453255;40,1692497280008;"TOTAL";193814;193814;165783,3;94000,9;158820,6;90053;154945,1;6365134;5095574;3587,13;3092,4;88,0144817100969;89,350395762937;93,26749377669;109,03722567726;104,797543912519;107,219209063493;106,698337076448
"25";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;144,034326512299;34,9046414773347;"C";34864,1;34864,1;32966,6;20553,9;32186;20067,2;31913,3;1121806;1073659;656,55;636,03;105,297708091;105,380698411589;107,936550045944;114,149108540716;105,208190315115;105,466416245827;109,105281056491
"26";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;173,745573906445;37,0558892724446;"C";34864,1;34864,1;32966,6;20553,9;32186;20067,2;31913,3;1121806;1073659;656,55;636,03;105,297708091;105,380698411589;107,936550045944;114,149108540716;105,208190315115;105,466416245827;109,105281056491
"27";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;141,821853098516;27,0149670940484;"C";34864,1;34864,1;32966,6;20553,9;32186;20067,2;31913,3;1121806;1073659;656,55;636,03;105,297708091;105,380698411589;107,936550045944;114,149108540716;105,208190315115;105,466416245827;109,105281056491
"28";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;193,190784305072;45,0752926773185;"C";34864,1;34864,1;32966,6;20553,9;32186;20067,2;31913,3;1121806;1073659;656,55;636,03;105,297708091;105,380698411589;107,936550045944;114,149108540716;105,208190315115;105,466416245827;109,105281056491
"29";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;152,335231194825;31,1747564000316;"C";34864,1;34864,1;32966,6;20553,9;32186;20067,2;31913,3;1121806;1073659;656,55;636,03;105,297708091;105,380698411589;107,936550045944;114,149108540716;105,208190315115;105,466416245827;109,105281056491
"30";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;167,377437872709;34,9576601732851;"C";34864,1;34864,1;32966,6;20553,9;32186;20067,2;31913,3;1121806;1073659;656,55;636,03;105,297708091;105,380698411589;107,936550045944;114,149108540716;105,208190315115;105,466416245827;109,105281056491
"31";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;151,655679218943;31,412791390365;"C";34864,1;34864,1;32966,6;20553,9;32186;20067,2;31913,3;1121806;1073659;656,55;636,03;105,297708091;105,380698411589;107,936550045944;114,149108540716;105,208190315115;105,466416245827;109,105281056491
"32";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;158,233990215832;32,8162414462815;"C";34864,1;34864,1;32966,6;20553,9;32186;20067,2;31913,3;1121806;1073659;656,55;636,03;105,297708091;105,380698411589;107,936550045944;114,149108540716;105,208190315115;105,466416245827;109,105281056491
"33";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;160,677632682106;30,0033809478057;"C";34864,1;34864,1;32966,6;20553,9;32186;20067,2;31913,3;1121806;1073659;656,55;636,03;105,297708091;105,380698411589;107,936550045944;114,149108540716;105,208190315115;105,466416245827;109,105281056491
"34";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;154,486616938791;33,1732789738752;"C";34864,1;34864,1;32966,6;20553,9;32186;20067,2;31913,3;1121806;1073659;656,55;636,03;105,297708091;105,380698411589;107,936550045944;114,149108540716;105,208190315115;105,466416245827;109,105281056491
"35";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;171,116388724174;34,0132596089743;"C";34864,1;34864,1;32966,6;20553,9;32186;20067,2;31913,3;1121806;1073659;656,55;636,03;105,297708091;105,380698411589;107,936550045944;114,149108540716;105,208190315115;105,466416245827;109,105281056491
"36";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;144,034326512299;34,9046414773347;"C";34864,1;34864,1;32966,6;20553,9;32186;20067,2;31913,3;1121806;1073659;656,55;636,03;105,297708091;105,380698411589;107,936550045944;114,149108540716;105,208190315115;105,466416245827;109,105281056491
"37";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;144,034326512299;34,9046414773347;"TOTAL";197504,8;197504,8;167178,2;93401,8;163219,6;91190,2;161845,1;6508108;5161560;3601,07;3088,51;87,9108964936598;89,6217224653569;91,7952827975459;108,447272087273;104,506262194327;104,762670012603;106,343736494313
"38";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;173,745573906445;37,0558892724446;"TOTAL";197504,8;197504,8;167178,2;93401,8;163219,6;91190,2;161845,1;6508108;5161560;3601,07;3088,51;87,9108964936598;89,6217224653569;91,7952827975459;108,447272087273;104,506262194327;104,762670012603;106,343736494313
"39";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;141,821853098516;27,0149670940484;"TOTAL";197504,8;197504,8;167178,2;93401,8;163219,6;91190,2;161845,1;6508108;5161560;3601,07;3088,51;87,9108964936598;89,6217224653569;91,7952827975459;108,447272087273;104,506262194327;104,762670012603;106,343736494313
"40";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;193,190784305072;45,0752926773185;"TOTAL";197504,8;197504,8;167178,2;93401,8;163219,6;91190,2;161845,1;6508108;5161560;3601,07;3088,51;87,9108964936598;89,6217224653569;91,7952827975459;108,447272087273;104,506262194327;104,762670012603;106,343736494313
"41";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;152,335231194825;31,1747564000316;"TOTAL";197504,8;197504,8;167178,2;93401,8;163219,6;91190,2;161845,1;6508108;5161560;3601,07;3088,51;87,9108964936598;89,6217224653569;91,7952827975459;108,447272087273;104,506262194327;104,762670012603;106,343736494313
"42";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;167,377437872709;34,9576601732851;"TOTAL";197504,8;197504,8;167178,2;93401,8;163219,6;91190,2;161845,1;6508108;5161560;3601,07;3088,51;87,9108964936598;89,6217224653569;91,7952827975459;108,447272087273;104,506262194327;104,762670012603;106,343736494313
"43";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;151,655679218943;31,412791390365;"TOTAL";197504,8;197504,8;167178,2;93401,8;163219,6;91190,2;161845,1;6508108;5161560;3601,07;3088,51;87,9108964936598;89,6217224653569;91,7952827975459;108,447272087273;104,506262194327;104,762670012603;106,343736494313
"44";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;158,233990215832;32,8162414462815;"TOTAL";197504,8;197504,8;167178,2;93401,8;163219,6;91190,2;161845,1;6508108;5161560;3601,07;3088,51;87,9108964936598;89,6217224653569;91,7952827975459;108,447272087273;104,506262194327;104,762670012603;106,343736494313
"45";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;160,677632682106;30,0033809478057;"TOTAL";197504,8;197504,8;167178,2;93401,8;163219,6;91190,2;161845,1;6508108;5161560;3601,07;3088,51;87,9108964936598;89,6217224653569;91,7952827975459;108,447272087273;104,506262194327;104,762670012603;106,343736494313
"46";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;154,486616938791;33,1732789738752;"TOTAL";197504,8;197504,8;167178,2;93401,8;163219,6;91190,2;161845,1;6508108;5161560;3601,07;3088,51;87,9108964936598;89,6217224653569;91,7952827975459;108,447272087273;104,506262194327;104,762670012603;106,343736494313
"47";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;171,116388724174;34,0132596089743;"TOTAL";197504,8;197504,8;167178,2;93401,8;163219,6;91190,2;161845,1;6508108;5161560;3601,07;3088,51;87,9108964936598;89,6217224653569;91,7952827975459;108,447272087273;104,506262194327;104,762670012603;106,343736494313
"48";"AT";1996;75,8466439003035;46,9484816907647;-1,5851242105194;144,034326512299;34,9046414773347;"TOTAL";197504,8;197504,8;167178,2;93401,8;163219,6;91190,2;161845,1;6508108;5161560;3601,07;3088,51;87,9108964936598;89,6217224653569;91,7952827975459;108,447272087273;104,506262194327;104,762670012603;106,343736494313
"49";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;116,140502776498;35,0594483391257;"C";35827,7;35827,7;33444,6;20133,1;33599,5;20226,4;33075,6;1116307;1064610;653,19;632,11;103,387235316959;103,727552807252;103,249080084627;110,606397229494;105,363551938335;103,811892288705;107,533524606027
"50";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;137,368339198812;36,3823691964398;"C";35827,7;35827,7;33444,6;20133,1;33599,5;20226,4;33075,6;1116307;1064610;653,19;632,11;103,387235316959;103,727552807252;103,249080084627;110,606397229494;105,363551938335;103,811892288705;107,533524606027
"51";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;114,225576323202;27,9627510890781;"C";35827,7;35827,7;33444,6;20133,1;33599,5;20226,4;33075,6;1116307;1064610;653,19;632,11;103,387235316959;103,727552807252;103,249080084627;110,606397229494;105,363551938335;103,811892288705;107,533524606027
"52";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;148,019701088038;43,7190654909713;"C";35827,7;35827,7;33444,6;20133,1;33599,5;20226,4;33075,6;1116307;1064610;653,19;632,11;103,387235316959;103,727552807252;103,249080084627;110,606397229494;105,363551938335;103,811892288705;107,533524606027
"53";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;122,149348224275;31,2780209962605;"C";35827,7;35827,7;33444,6;20133,1;33599,5;20226,4;33075,6;1116307;1064610;653,19;632,11;103,387235316959;103,727552807252;103,249080084627;110,606397229494;105,363551938335;103,811892288705;107,533524606027
"54";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;131,124538670243;34,6493162370055;"C";35827,7;35827,7;33444,6;20133,1;33599,5;20226,4;33075,6;1116307;1064610;653,19;632,11;103,387235316959;103,727552807252;103,249080084627;110,606397229494;105,363551938335;103,811892288705;107,533524606027
"55";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;120,708048125501;32,5736193691576;"C";35827,7;35827,7;33444,6;20133,1;33599,5;20226,4;33075,6;1116307;1064610;653,19;632,11;103,387235316959;103,727552807252;103,249080084627;110,606397229494;105,363551938335;103,811892288705;107,533524606027
"56";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;125,633417259555;33,1432781918113;"C";35827,7;35827,7;33444,6;20133,1;33599,5;20226,4;33075,6;1116307;1064610;653,19;632,11;103,387235316959;103,727552807252;103,249080084627;110,606397229494;105,363551938335;103,811892288705;107,533524606027
"57";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;127,776459867892;30,4912264425471;"C";35827,7;35827,7;33444,6;20133,1;33599,5;20226,4;33075,6;1116307;1064610;653,19;632,11;103,387235316959;103,727552807252;103,249080084627;110,606397229494;105,363551938335;103,811892288705;107,533524606027
"58";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;122,889108549086;33,7121448066256;"C";35827,7;35827,7;33444,6;20133,1;33599,5;20226,4;33075,6;1116307;1064610;653,19;632,11;103,387235316959;103,727552807252;103,249080084627;110,606397229494;105,363551938335;103,811892288705;107,533524606027
"59";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;135,560173317319;33,4739030734753;"C";35827,7;35827,7;33444,6;20133,1;33599,5;20226,4;33075,6;1116307;1064610;653,19;632,11;103,387235316959;103,727552807252;103,249080084627;110,606397229494;105,363551938335;103,811892288705;107,533524606027
"60";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;116,140502776498;35,0594483391257;"C";35827,7;35827,7;33444,6;20133,1;33599,5;20226,4;33075,6;1116307;1064610;653,19;632,11;103,387235316959;103,727552807252;103,249080084627;110,606397229494;105,363551938335;103,811892288705;107,533524606027
"61";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;116,140502776498;35,0594483391257;"TOTAL";201651,1;201651,1;167327,8;92364,1;168102,8;92791,9;166646,1;6586241;5215177;3627,4;3116,61;87,4605299703864;89,4637378535306;89,0512817333979;107,318028898246;104,296467704766;102,760802020059;106,057481150742
"62";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;137,368339198812;36,3823691964398;"TOTAL";201651,1;201651,1;167327,8;92364,1;168102,8;92791,9;166646,1;6586241;5215177;3627,4;3116,61;87,4605299703864;89,4637378535306;89,0512817333979;107,318028898246;104,296467704766;102,760802020059;106,057481150742
"63";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;114,225576323202;27,9627510890781;"TOTAL";201651,1;201651,1;167327,8;92364,1;168102,8;92791,9;166646,1;6586241;5215177;3627,4;3116,61;87,4605299703864;89,4637378535306;89,0512817333979;107,318028898246;104,296467704766;102,760802020059;106,057481150742
"64";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;148,019701088038;43,7190654909713;"TOTAL";201651,1;201651,1;167327,8;92364,1;168102,8;92791,9;166646,1;6586241;5215177;3627,4;3116,61;87,4605299703864;89,4637378535306;89,0512817333979;107,318028898246;104,296467704766;102,760802020059;106,057481150742
"65";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;122,149348224275;31,2780209962605;"TOTAL";201651,1;201651,1;167327,8;92364,1;168102,8;92791,9;166646,1;6586241;5215177;3627,4;3116,61;87,4605299703864;89,4637378535306;89,0512817333979;107,318028898246;104,296467704766;102,760802020059;106,057481150742
"66";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;131,124538670243;34,6493162370055;"TOTAL";201651,1;201651,1;167327,8;92364,1;168102,8;92791,9;166646,1;6586241;5215177;3627,4;3116,61;87,4605299703864;89,4637378535306;89,0512817333979;107,318028898246;104,296467704766;102,760802020059;106,057481150742
"67";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;120,708048125501;32,5736193691576;"TOTAL";201651,1;201651,1;167327,8;92364,1;168102,8;92791,9;166646,1;6586241;5215177;3627,4;3116,61;87,4605299703864;89,4637378535306;89,0512817333979;107,318028898246;104,296467704766;102,760802020059;106,057481150742
"68";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;125,633417259555;33,1432781918113;"TOTAL";201651,1;201651,1;167327,8;92364,1;168102,8;92791,9;166646,1;6586241;5215177;3627,4;3116,61;87,4605299703864;89,4637378535306;89,0512817333979;107,318028898246;104,296467704766;102,760802020059;106,057481150742
"69";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;127,776459867892;30,4912264425471;"TOTAL";201651,1;201651,1;167327,8;92364,1;168102,8;92791,9;166646,1;6586241;5215177;3627,4;3116,61;87,4605299703864;89,4637378535306;89,0512817333979;107,318028898246;104,296467704766;102,760802020059;106,057481150742
"70";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;122,889108549086;33,7121448066256;"TOTAL";201651,1;201651,1;167327,8;92364,1;168102,8;92791,9;166646,1;6586241;5215177;3627,4;3116,61;87,4605299703864;89,4637378535306;89,0512817333979;107,318028898246;104,296467704766;102,760802020059;106,057481150742
"71";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;135,560173317319;33,4739030734753;"TOTAL";201651,1;201651,1;167327,8;92364,1;168102,8;92791,9;166646,1;6586241;5215177;3627,4;3116,61;87,4605299703864;89,4637378535306;89,0512817333979;107,318028898246;104,296467704766;102,760802020059;106,057481150742
"72";"AT";1997;77,4345747685224;52,1259089685736;-0,811503371593832;116,140502776498;35,0594483391257;"TOTAL";201651,1;201651,1;167327,8;92364,1;168102,8;92791,9;166646,1;6586241;5215177;3627,4;3116,61;87,4605299703864;89,4637378535306;89,0512817333979;107,318028898246;104,296467704766;102,760802020059;106,057481150742
"73";"AT";1998;80,2078361801492;56,2185652616067;-0,225112123153648;113,814549249048;36,067778000362;"C";36842,1;36842,1;34569,3;20965;34805,9;21108,5;34550,8;1121279;1068289;654,69;633,01;105,016738268631;105,375413103467;104,659048995153;111,540040829263;106,555670027506;105,048273754115;109,957166573986
"74";"AT";1998;80,2078361801492;56,2185652616067;-0,225112123153648;131,803426309722;36,3536250072492;"C";36842,1;36842,1;34569,3;20965;34805,9;21108,5;34550,8;1121279;1068289;654,69;633,01;105,016738268631;105,375413103467;104,659048995153;111,540040829263;106,555670027506;105,048273754115;109,957166573986
"75";"AT";1998;80,2078361801492;56,2185652616067;-0,225112123153648;111,907750615477;29,2846887741208;"C";36842,1;36842,1;34569,3;20965;34805,9;21108,5;34550,8;1121279;1068289;654,69;633,01;105,016738268631;105,375413103467;104,659048995153;111,540040829263;106,555670027506;105,048273754115;109,957166573986
"76";"AT";1998;80,2078361801492;56,2185652616067;-0,225112123153648;139,825490282416;41,6194925772648;"C";36842,1;36842,1;34569,3;20965;34805,9;21108,5;34550,8;1121279;1068289;654,69;633,01;105,016738268631;105,375413103467;104,659048995153;111,540040829263;106,555670027506;105,048273754115;109,957166573986
"77";"AT";1998;80,2078361801492;56,2185652616067;-0,225112123153648;118,638369225101;31,9369288013943;"C";36842,1;36842,1;34569,3;20965;34805,9;21108,5;34550,8;1121279;1068289;654,69;633,01;105,016738268631;105,375413103467;104,659048995153;111,540040829263;106,555670027506;105,048273754115;109,957166573986
"78";"AT";1998;80,2078361801492;56,2185652616067;-0,225112123153648;125,918269058843;35,1714983463933;"C";36842,1;36842,1;34569,3;20965;34805,9;21108,5;34550,8;1121279;1068289;654,69;633,01;105,016738268631;105,375413103467;104,659048995153;111,540040829263;106,555670027506;105,048273754115;109,957166573986
"79";"AT";1998;80,2078361801492;56,2185652616067;-0,225112123153648;117,675046055613;33,8932465922325;"C";36842,1;36842,1;34569,3;20965;34805,9;21108,5;34550,8;1121279;1068289;654,69;633,01;105,016738268631;105,375413103467;104,659048995153;111,540040829263;106,555670027506;105,048273754115;109,957166573986
"80";"AT";1998;80,2078361801492;56,2185652616067;-0,225112123153648;122,66271591901;34,3365548591531;"C";36842,1;36842,1;34569,3;20965;34805,9;21108,5;34550,8;1121279;1068289;654,69;633,01;105,016738268631;105,375413103467;104,659048995153;111,540040829263;106,555670027506;105,048273754115;109,957166573986
"81";"AT";1998;80,2078361801492;56,2185652616067;-0,225112123153648;123,745639729735;31,9136718834771;"C";36842,1;36842,1;34569,3;20965;34805,9;21108,5;34550,8;1121279;1068289;654,69;633,01;105,016738268631;105,375413103467;104,659048995153;111,540040829263;106,555670027506;105,048273754115;109,957166573986
"82";"AT";1998;80,2078361801492;56,2185652616067;-0,225112123153648;118,969708450978;34,8107113796558;"C";36842,1;36842,1;34569,3;20965;34805,9;21108,5;34550,8;1121279;1068289;654,69;633,01;105,016738268631;105,375413103467;104,659048995153;111,540040829263;106,555670027506;105,048273754115;109,957166573986
"83";"AT";1998;80,2078361801492;56,2185652616067;-0,225112123153648;130,465662755259;33,8261567311884;"C";36842,1;36842,1;34569,3;20965;34805,9;21108,5;34550,8;1121279;1068289;654,69;633,01;105,016738268631;105,375413103467;104,659048995153;111,540040829263;106,555670027506;105,048273754115;109,957166573986
"84";"AT";1998;80,2078361801492;56,2185652616067;-0,225112123153648;113,814549249048;36,067778000362;"C";36842,1;36842,1;34569,3;20965;34805,9;21108,5;34550,8;1121279;1068289;654,69;633,01;105,016738268631;105,375413103467;104,659048995153;111,540040829263;106,555670027506;105,048273754115;109,957166573986
"85";"AT";1998;80,2078361801492;56,2185652616067;-0,225112123153648;113,814549249048;36,067778000362;"TOTAL";209536,4;209536,4;173885,8;95622,2;175076;96276,7;174676,2;6573561;5211916;3664,13;3150,37;87,2691351497569;89,2142049329475;88,6077165808476;106,774334177797;104,003971586284;102,532660305491;106,60188731562
"86";"AT";1998;80,2078361801492;56,2185652616067;-0,225112123153648;131,803426309722;36,3536250072492;"TOTAL";209536,4;209536,4;173885,8;95622,2;175076;96276,7;174676,2;6573561;5211916;3664,13;3150,37;87,2691351497569;89,2142049329475;88,6077165808476;106,774334177797;104,003971586284;102,532660305491;106,60188731562
"87";"AT";1998;80,2078361801492;56,2185652616067;-0,225112123153648;111,907750615477;29,2846887741208;"TOTAL";209536,4;209536,4;173885,8;95622,2;175076;96276,7;174676,2;6573561;5211916;3664,13;3150,37;87,2691351497569;89,2142049329475;88,6077165808476;106,774334177797;104,003971586284;102,532660305491;106,60188731562
"88";"AT";1998;80,2078361801492;56,2185652616067;-0,225112123153648;139,825490282416;41,6194925772648;"TOTAL";209536,4;209536,4;173885,8;95622,2;175076;96276,7;174676,2;6573561;5211916;3664,13;3150,37;87,2691351497569;89,2142049329475;88,6077165808476;106,774334177797;104,003971586284;102,532660305491;106,60188731562
